codigo_ine,nombre,nombre_oficial,provincia_codigo,activo
43027,"Bisbal de Falset, La","Bisbal de Falset, La",43,True
43028,"Bisbal del Penedès, La","Bisbal del Penedès, La",43,True
43029,Blancafort,Blancafort,43,True
43030,Bonastre,Bonastre,43,True
43031,"Borges del Camp, Les","Borges del Camp, Les",43,True
43032,Bot,Bot,43,True
43033,Botarell,Botarell,43,True
43034,Bràfim,Bràfim,43,True
43035,Cabacés,Cabacés,43,True
43036,Cabra del Camp,Cabra del Camp,43,True
43037,Calafell,Calafell,43,True
43038,Cambrils,Cambrils,43,True
43039,Capafonts,Capafonts,43,True
43040,Capçanes,Capçanes,43,True
43041,Caseres,Caseres,43,True
43042,Castellvell del Camp,Castellvell del Camp,43,True
43043,"Catllar, El","Catllar, El",43,True
43044,"Sénia, La","Sénia, La",43,True
43045,Colldejou,Colldejou,43,True
43046,Conesa,Conesa,43,True
43047,Constantí,Constantí,43,True
43048,Corbera d'Ebre,Corbera d'Ebre,43,True
43049,Cornudella de Montsant,Cornudella de Montsant,43,True
43050,Creixell,Creixell,43,True
43051,Cunit,Cunit,43,True
43052,Xerta,Xerta,43,True
43053,Duesaigües,Duesaigües,43,True
43054,"Espluga de Francolí, L'","Espluga de Francolí, L'",43,True
43055,Falset,Falset,43,True
43056,"Fatarella, La","Fatarella, La",43,True
43057,"Febró, La","Febró, La",43,True
43058,"Figuera, La","Figuera, La",43,True
43059,Figuerola del Camp,Figuerola del Camp,43,True
43060,Flix,Flix,43,True
43061,Forès,Forès,43,True
43062,Freginals,Freginals,43,True
43063,"Galera, La","Galera, La",43,True
43064,Gandesa,Gandesa,43,True
43065,Garcia,Garcia,43,True
43066,"Garidells, Els","Garidells, Els",43,True
43067,Ginestar,Ginestar,43,True
43068,Godall,Godall,43,True
43069,Gratallops,Gratallops,43,True
43070,"Guiamets, Els","Guiamets, Els",43,True
43071,Horta de Sant Joan,Horta de Sant Joan,43,True
43072,"Lloar, El","Lloar, El",43,True
43073,Llorac,Llorac,43,True
43074,Llorenç del Penedès,Llorenç del Penedès,43,True
43075,Margalef,Margalef,43,True
43076,Marçà,Marçà,43,True
43077,Mas de Barberans,Mas de Barberans,43,True
43078,Masdenverge,Masdenverge,43,True
43079,Masllorenç,Masllorenç,43,True
43080,"Masó, La","Masó, La",43,True
43081,Maspujols,Maspujols,43,True
43082,"Masroig, El","Masroig, El",43,True
43083,"Milà, El","Milà, El",43,True
43084,Miravet,Miravet,43,True
43085,"Molar, El","Molar, El",43,True
43086,Montblanc,Montblanc,43,True
43088,Montbrió del Camp,Montbrió del Camp,43,True
43089,Montferri,Montferri,43,True
43090,"Montmell, El","Montmell, El",43,True
43091,Mont-ral,Mont-ral,43,True
43092,Mont-roig del Camp,Mont-roig del Camp,43,True
43093,Móra d'Ebre,Móra d'Ebre,43,True
43094,Móra la Nova,Móra la Nova,43,True
43095,"Morell, El","Morell, El",43,True
43096,"Morera de Montsant, La","Morera de Montsant, La",43,True
43097,"Nou de Gaià, La","Nou de Gaià, La",43,True
43098,Nulles,Nulles,43,True
43099,"Palma d'Ebre, La","Palma d'Ebre, La",43,True
43100,"Pallaresos, Els","Pallaresos, Els",43,True
43101,Passanant i Belltall,Passanant i Belltall,43,True
43102,Paüls,Paüls,43,True
43103,Perafort,Perafort,43,True
43104,"Perelló, El","Perelló, El",43,True
43105,"Piles, Les","Piles, Les",43,True
43106,"Pinell de Brai, El","Pinell de Brai, El",43,True
43107,Pira,Pira,43,True
43108,"Pla de Santa Maria, El","Pla de Santa Maria, El",43,True
43109,"Pobla de Mafumet, La","Pobla de Mafumet, La",43,True
43110,"Pobla de Massaluca, La","Pobla de Massaluca, La",43,True
43111,"Pobla de Montornès, La","Pobla de Montornès, La",43,True
43112,Poboleda,Poboleda,43,True
43113,"Pont d'Armentera, El","Pont d'Armentera, El",43,True
43114,Porrera,Porrera,43,True
43115,Pradell de la Teixeta,Pradell de la Teixeta,43,True
43116,Prades,Prades,43,True
43117,Prat de Comte,Prat de Comte,43,True
43118,Pratdip,Pratdip,43,True
43119,Puigpelat,Puigpelat,43,True
43120,Querol,Querol,43,True
43121,Rasquera,Rasquera,43,True
43122,Renau,Renau,43,True
43123,Reus,Reus,43,True
43124,"Riba, La","Riba, La",43,True
43125,Riba-roja d'Ebre,Riba-roja d'Ebre,43,True
43126,"Riera de Gaià, La","Riera de Gaià, La",43,True
43127,Riudecanyes,Riudecanyes,43,True
43128,Riudecols,Riudecols,43,True
43129,Riudoms,Riudoms,43,True
43130,Rocafort de Queralt,Rocafort de Queralt,43,True
43131,Roda de Berà,Roda de Berà,43,True
43132,Rodonyà,Rodonyà,43,True
43133,Roquetes,Roquetes,43,True
43134,"Rourell, El","Rourell, El",43,True
43135,Salomó,Salomó,43,True
43136,"Ràpita, La","Ràpita, La",43,True
43137,Sant Jaume dels Domenys,Sant Jaume dels Domenys,43,True
43138,Santa Bàrbara,Santa Bàrbara,43,True
43139,Santa Coloma de Queralt,Santa Coloma de Queralt,43,True
43140,Santa Oliva,Santa Oliva,43,True
43141,Pontils,Pontils,43,True
43142,Sarral,Sarral,43,True
43143,Savallà del Comtat,Savallà del Comtat,43,True
43144,"Secuita, La","Secuita, La",43,True
43145,"Selva del Camp, La","Selva del Camp, La",43,True
43146,Senan,Senan,43,True
43147,Solivella,Solivella,43,True
43148,Tarragona,Tarragona,43,True
43149,Tivenys,Tivenys,43,True
43150,Tivissa,Tivissa,43,True
43151,"Torre de Fontaubella, La","Torre de Fontaubella, La",43,True
43152,"Torre de l'Espanyol, La","Torre de l'Espanyol, La",43,True
43153,Torredembarra,Torredembarra,43,True
43154,Torroja del Priorat,Torroja del Priorat,43,True
43155,Tortosa,Tortosa,43,True
43156,Ulldecona,Ulldecona,43,True
43157,Ulldemolins,Ulldemolins,43,True
43158,Vallclara,Vallclara,43,True
43159,Vallfogona de Riucorb,Vallfogona de Riucorb,43,True
43160,Vallmoll,Vallmoll,43,True
43161,Valls,Valls,43,True
43162,Vandellòs i l'Hospitalet de l'Infant,Vandellòs i l'Hospitalet de l'Infant,43,True
43163,"Vendrell, El","Vendrell, El",43,True
43164,Vespella de Gaià,Vespella de Gaià,43,True
43165,Vilabella,Vilabella,43,True
43166,Vilallonga del Camp,Vilallonga del Camp,43,True
43167,Vilanova d'Escornalbou,Vilanova d'Escornalbou,43,True
43168,Vilanova de Prades,Vilanova de Prades,43,True
43169,Vilaplana,Vilaplana,43,True
43170,Vila-rodona,Vila-rodona,43,True
43171,Vila-seca,Vila-seca,43,True
43172,Vilaverd,Vilaverd,43,True
43173,"Vilella Alta, La","Vilella Alta, La",43,True
43174,"Vilella Baixa, La","Vilella Baixa, La",43,True
43175,Vilalba dels Arcs,Vilalba dels Arcs,43,True
43176,Vimbodí i Poblet,Vimbodí i Poblet,43,True
43177,Vinebre,Vinebre,43,True
43178,Vinyols i els Arcs,Vinyols i els Arcs,43,True
43901,Deltebre,Deltebre,43,True
43902,Sant Jaume d'Enveja,Sant Jaume d'Enveja,43,True
43903,Camarles,Camarles,43,True
43904,"Aldea, L'","Aldea, L'",43,True
43905,Salou,Salou,43,True
43906,"Ampolla, L'","Ampolla, L'",43,True
43907,"Canonja, La","Canonja, La",43,True
44001,Ababuj,Ababuj,44,True
44002,Abejuela,Abejuela,44,True
44003,Aguatón,Aguatón,44,True
44004,Aguaviva,Aguaviva,44,True
44005,Aguilar del Alfambra,Aguilar del Alfambra,44,True
44006,Alacón,Alacón,44,True
44007,Alba,Alba,44,True
44008,Albalate del Arzobispo,Albalate del Arzobispo,44,True
44009,Albarracín,Albarracín,44,True
44010,Albentosa,Albentosa,44,True
44011,Alcaine,Alcaine,44,True
44012,Alcalá de la Selva,Alcalá de la Selva,44,True
44013,Alcañiz,Alcañiz,44,True
44014,Alcorisa,Alcorisa,44,True
44016,Alfambra,Alfambra,44,True
44017,Aliaga,Aliaga,44,True
44018,Almohaja,Almohaja,44,True
44019,Alobras,Alobras,44,True
44020,Alpeñés,Alpeñés,44,True
44021,Allepuz,Allepuz,44,True
44022,Alloza,Alloza,44,True
44023,Allueva,Allueva,44,True
44024,Anadón,Anadón,44,True
44025,Andorra,Andorra,44,True
44026,Arcos de las Salinas,Arcos de las Salinas,44,True
44027,Arens de Lledó,Arens de Lledó,44,True
44028,Argente,Argente,44,True
44029,Ariño,Ariño,44,True
44031,Azaila,Azaila,44,True
44032,Bádenas,Bádenas,44,True
44033,Báguena,Báguena,44,True
44034,Bañón,Bañón,44,True
44035,Barrachina,Barrachina,44,True
44036,Bea,Bea,44,True
44037,Beceite,Beceite,44,True
44038,Belmonte de San José,Belmonte de San José,44,True
44039,Bello,Bello,44,True
44040,Berge,Berge,44,True
44041,Bezas,Bezas,44,True
44042,Blancas,Blancas,44,True
44043,Blesa,Blesa,44,True
44044,Bordón,Bordón,44,True
44045,Bronchales,Bronchales,44,True
44046,Bueña,Bueña,44,True
44047,Burbáguena,Burbáguena,44,True
44048,Cabra de Mora,Cabra de Mora,44,True
44049,Calaceite,Calaceite,44,True
44050,Calamocha,Calamocha,44,True
44051,Calanda,Calanda,44,True
44052,Calomarde,Calomarde,44,True
44053,Camañas,Camañas,44,True
44054,Camarena de la Sierra,Camarena de la Sierra,44,True
44055,Camarillas,Camarillas,44,True
44056,Caminreal,Caminreal,44,True
44059,Cantavieja,Cantavieja,44,True
44060,Cañada de Benatanduz,Cañada de Benatanduz,44,True
44061,"Cañada de Verich, La","Cañada de Verich, La",44,True
44062,Cañada Vellida,Cañada Vellida,44,True
44063,Cañizar del Olivar,Cañizar del Olivar,44,True
44064,Cascante del Río,Cascante del Río,44,True
44065,Castejón de Tornos,Castejón de Tornos,44,True
44066,Castel de Cabra,Castel de Cabra,44,True
44067,Castelnou,Castelnou,44,True
44068,Castelserás,Castelserás,44,True
44070,"Castellar, El","Castellar, El",44,True
44071,Castellote,Castellote,44,True
44074,Cedrillas,Cedrillas,44,True
44075,Celadas,Celadas,44,True
44076,Cella,Cella,44,True
44077,"Cerollera, La","Cerollera, La",44,True
44080,"Codoñera, La","Codoñera, La",44,True
44082,Corbalán,Corbalán,44,True
44084,Cortes de Aragón,Cortes de Aragón,44,True
44085,Cosa,Cosa,44,True
44086,Cretas,Cretas,44,True
44087,Crivillén,Crivillén,44,True
44088,"Cuba, La","Cuba, La",44,True
44089,Cubla,Cubla,44,True
44090,Cucalón,Cucalón,44,True
44092,"Cuervo, El","Cuervo, El",44,True
44093,Cuevas de Almudén,Cuevas de Almudén,44,True
44094,Cuevas Labradas,Cuevas Labradas,44,True
44096,Ejulve,Ejulve,44,True
44097,Escorihuela,Escorihuela,44,True
44099,Escucha,Escucha,44,True
44100,Estercuel,Estercuel,44,True
44101,Ferreruela de Huerva,Ferreruela de Huerva,44,True
44102,Fonfría,Fonfría,44,True
44103,Formiche Alto,Formiche Alto,44,True
44105,Fórnoles,Fórnoles,44,True
44106,Fortanete,Fortanete,44,True
44107,Foz-Calanda,Foz-Calanda,44,True
44108,"Fresneda, La","Fresneda, La",44,True
44109,Frías de Albarracín,Frías de Albarracín,44,True
44110,Fuenferrada,Fuenferrada,44,True
44111,Fuentes Calientes,Fuentes Calientes,44,True
44112,Fuentes Claras,Fuentes Claras,44,True
44113,Fuentes de Rubielos,Fuentes de Rubielos,44,True
44114,Fuentespalda,Fuentespalda,44,True
44115,Galve,Galve,44,True
44116,Gargallo,Gargallo,44,True
44117,Gea de Albarracín,Gea de Albarracín,44,True
44118,"Ginebrosa, La","Ginebrosa, La",44,True
44119,Griegos,Griegos,44,True
44120,Guadalaviar,Guadalaviar,44,True
44121,Gúdar,Gúdar,44,True
44122,Híjar,Híjar,44,True
44123,Hinojosa de Jarque,Hinojosa de Jarque,44,True
44124,"Hoz de la Vieja, La","Hoz de la Vieja, La",44,True
44125,Huesa del Común,Huesa del Común,44,True
44126,"Iglesuela del Cid, La","Iglesuela del Cid, La",44,True
44127,Jabaloyas,Jabaloyas,44,True
44128,Jarque de la Val,Jarque de la Val,44,True
44129,Jatiel,Jatiel,44,True
44130,Jorcas,Jorcas,44,True
44131,Josa,Josa,44,True
44132,Lagueruela,Lagueruela,44,True
44133,Lanzuela,Lanzuela,44,True
44135,Libros,Libros,44,True
44136,Lidón,Lidón,44,True
44137,Linares de Mora,Linares de Mora,44,True
44138,Loscos,Loscos,44,True
44141,Lledó,Lledó,44,True
44142,Maicas,Maicas,44,True
44143,Manzanera,Manzanera,44,True
44144,Martín del Río,Martín del Río,44,True
44145,Mas de las Matas,Mas de las Matas,44,True
44146,"Mata de los Olmos, La","Mata de los Olmos, La",44,True
44147,Mazaleón,Mazaleón,44,True
44148,Mezquita de Jarque,Mezquita de Jarque,44,True
44149,Mirambel,Mirambel,44,True
44150,Miravete de la Sierra,Miravete de la Sierra,44,True
44151,Molinos,Molinos,44,True
44152,Monforte de Moyuela,Monforte de Moyuela,44,True
44153,Monreal del Campo,Monreal del Campo,44,True
44154,Monroyo,Monroyo,44,True
44155,Montalbán,Montalbán,44,True
44156,Monteagudo del Castillo,Monteagudo del Castillo,44,True
44157,Monterde de Albarracín,Monterde de Albarracín,44,True
44158,Mora de Rubielos,Mora de Rubielos,44,True
44159,Moscardón,Moscardón,44,True
44160,Mosqueruela,Mosqueruela,44,True
44161,Muniesa,Muniesa,44,True
44163,Noguera de Albarracín,Noguera de Albarracín,44,True
44164,Nogueras,Nogueras,44,True
44165,Nogueruelas,Nogueruelas,44,True
44167,Obón,Obón,44,True
44168,Odón,Odón,44,True
44169,Ojos Negros,Ojos Negros,44,True
44171,Olba,Olba,44,True
44172,Oliete,Oliete,44,True
44173,"Olmos, Los","Olmos, Los",44,True
44174,Orihuela del Tremedal,Orihuela del Tremedal,44,True
44175,Orrios,Orrios,44,True
44176,Palomar de Arroyos,Palomar de Arroyos,44,True
44177,Pancrudo,Pancrudo,44,True
44178,"Parras de Castellote, Las","Parras de Castellote, Las",44,True
44179,Peñarroya de Tastavins,Peñarroya de Tastavins,44,True
44180,Peracense,Peracense,44,True
44181,Peralejos,Peralejos,44,True
44182,Perales del Alfambra,Perales del Alfambra,44,True
44183,Pitarque,Pitarque,44,True
44184,Plou,Plou,44,True
44185,"Pobo, El","Pobo, El",44,True
44187,"Portellada, La","Portellada, La",44,True
44189,Pozondón,Pozondón,44,True
44190,Pozuel del Campo,Pozuel del Campo,44,True
44191,"Puebla de Híjar, La","Puebla de Híjar, La",44,True
44192,"Puebla de Valverde, La","Puebla de Valverde, La",44,True
44193,Puertomingalvo,Puertomingalvo,44,True
44194,Ráfales,Ráfales,44,True
44195,Rillo,Rillo,44,True
44196,Riodeva,Riodeva,44,True
44197,Ródenas,Ródenas,44,True
44198,Royuela,Royuela,44,True
44199,Rubiales,Rubiales,44,True
44200,Rubielos de la Cérida,Rubielos de la Cérida,44,True
44201,Rubielos de Mora,Rubielos de Mora,44,True
44203,Salcedillo,Salcedillo,44,True
44204,Saldón,Saldón,44,True
44205,Samper de Calanda,Samper de Calanda,44,True
44206,San Agustín,San Agustín,44,True
44207,San Martín del Río,San Martín del Río,44,True
44208,Santa Cruz de Nogueras,Santa Cruz de Nogueras,44,True
44209,Santa Eulalia,Santa Eulalia,44,True
44210,Sarrión,Sarrión,44,True
44211,Segura de los Baños,Segura de los Baños,44,True
44212,Seno,Seno,44,True
44213,Singra,Singra,44,True
44215,Terriente,Terriente,44,True
44216,Teruel,Teruel,44,True
44217,Toril y Masegoso,Toril y Masegoso,44,True
44218,Tormón,Tormón,44,True
44219,Tornos,Tornos,44,True
44220,Torralba de los Sisones,Torralba de los Sisones,44,True
44221,Torrecilla de Alcañiz,Torrecilla de Alcañiz,44,True
44222,Torrecilla del Rebollar,Torrecilla del Rebollar,44,True
44223,Torre de Arcas,Torre de Arcas,44,True
44224,Torre de las Arcas,Torre de las Arcas,44,True
44225,Torre del Compte,Torre del Compte,44,True
44226,Torrelacárcel,Torrelacárcel,44,True
44227,Torre los Negros,Torre los Negros,44,True
44228,Torremocha de Jiloca,Torremocha de Jiloca,44,True
44229,Torres de Albarracín,Torres de Albarracín,44,True
44230,Torrevelilla,Torrevelilla,44,True
44231,Torrijas,Torrijas,44,True
44232,Torrijo del Campo,Torrijo del Campo,44,True
44234,Tramacastiel,Tramacastiel,44,True
44235,Tramacastilla,Tramacastilla,44,True
44236,Tronchón,Tronchón,44,True
44237,Urrea de Gaén,Urrea de Gaén,44,True
44238,Utrillas,Utrillas,44,True
44239,Valacloche,Valacloche,44,True
44240,Valbona,Valbona,44,True
44241,Valdealgorfa,Valdealgorfa,44,True
44243,Valdecuenca,Valdecuenca,44,True
44244,Valdelinares,Valdelinares,44,True
44245,Valdeltormo,Valdeltormo,44,True
44246,Valderrobres,Valderrobres,44,True
44247,Valjunquera,Valjunquera,44,True
44249,"Vallecillo, El","Vallecillo, El",44,True
44250,Veguillas de la Sierra,Veguillas de la Sierra,44,True
44251,Villafranca del Campo,Villafranca del Campo,44,True
44252,Villahermosa del Campo,Villahermosa del Campo,44,True
44256,Villanueva del Rebollar de la Sierra,Villanueva del Rebollar de la Sierra,44,True
44257,Villar del Cobo,Villar del Cobo,44,True
44258,Villar del Salz,Villar del Salz,44,True
44260,Villarluengo,Villarluengo,44,True
44261,Villarquemado,Villarquemado,44,True
44262,Villarroya de los Pinares,Villarroya de los Pinares,44,True
44263,Villastar,Villastar,44,True
44264,Villel,Villel,44,True
44265,Vinaceite,Vinaceite,44,True
44266,Visiedo,Visiedo,44,True
44267,Vivel del Río Martín,Vivel del Río Martín,44,True
44268,"Zoma, La","Zoma, La",44,True
45001,Ajofrín,Ajofrín,45,True
45002,Alameda de la Sagra,Alameda de la Sagra,45,True
45003,Albarreal de Tajo,Albarreal de Tajo,45,True
45004,Alcabón,Alcabón,45,True
45005,Alcañizo,Alcañizo,45,True
45006,Alcaudete de la Jara,Alcaudete de la Jara,45,True
45007,Alcolea de Tajo,Alcolea de Tajo,45,True
45008,Aldea en Cabo,Aldea en Cabo,45,True
45009,Aldeanueva de Barbarroya,Aldeanueva de Barbarroya,45,True
45010,Aldeanueva de San Bartolomé,Aldeanueva de San Bartolomé,45,True
45011,Almendral de la Cañada,Almendral de la Cañada,45,True
45012,Almonacid de Toledo,Almonacid de Toledo,45,True
45013,Almorox,Almorox,45,True
45014,Añover de Tajo,Añover de Tajo,45,True
45015,Arcicóllar,Arcicóllar,45,True
45016,Argés,Argés,45,True
45017,Azután,Azután,45,True
45018,Barcience,Barcience,45,True
45019,Bargas,Bargas,45,True
45020,Belvís de la Jara,Belvís de la Jara,45,True
45021,Borox,Borox,45,True
45022,Buenaventura,Buenaventura,45,True
45023,Burguillos de Toledo,Burguillos de Toledo,45,True
45024,Burujón,Burujón,45,True
45025,Cabañas de la Sagra,Cabañas de la Sagra,45,True
45026,Cabañas de Yepes,Cabañas de Yepes,45,True
45027,Cabezamesada,Cabezamesada,45,True
45028,Calera y Chozas,Calera y Chozas,45,True
45029,Caleruela,Caleruela,45,True
45030,Calzada de Oropesa,Calzada de Oropesa,45,True
45031,Camarena,Camarena,45,True
45032,Camarenilla,Camarenilla,45,True
45033,"Campillo de la Jara, El","Campillo de la Jara, El",45,True
45034,Camuñas,Camuñas,45,True
45035,Cardiel de los Montes,Cardiel de los Montes,45,True
45036,Carmena,Carmena,45,True
45037,"Carpio de Tajo, El","Carpio de Tajo, El",45,True
45038,Carranque,Carranque,45,True
45039,Carriches,Carriches,45,True
45040,"Casar de Escalona, El","Casar de Escalona, El",45,True
45041,Casarrubios del Monte,Casarrubios del Monte,45,True
45042,Casasbuenas,Casasbuenas,45,True
45043,Castillo de Bayuela,Castillo de Bayuela,45,True
45045,Cazalegas,Cazalegas,45,True
45046,Cebolla,Cebolla,45,True
45047,Cedillo del Condado,Cedillo del Condado,45,True
45048,"Cerralbos, Los","Cerralbos, Los",45,True
45049,Cervera de los Montes,Cervera de los Montes,45,True
45050,Ciruelos,Ciruelos,45,True
45051,Cobeja,Cobeja,45,True
45052,Cobisa,Cobisa,45,True
45053,Consuegra,Consuegra,45,True
45054,Corral de Almaguer,Corral de Almaguer,45,True
45055,Cuerva,Cuerva,45,True
45056,Chozas de Canales,Chozas de Canales,45,True
45057,Chueca,Chueca,45,True
45058,Domingo Pérez,Domingo Pérez,45,True
45059,Dosbarrios,Dosbarrios,45,True
45060,Erustes,Erustes,45,True
45061,Escalona,Escalona,45,True
45062,Escalonilla,Escalonilla,45,True
45063,Espinoso del Rey,Espinoso del Rey,45,True
45064,Esquivias,Esquivias,45,True
45065,"Estrella, La","Estrella, La",45,True
45066,Fuensalida,Fuensalida,45,True
45067,Gálvez,Gálvez,45,True
45068,Garciotum,Garciotum,45,True
45069,Gerindote,Gerindote,45,True
45070,Guadamur,Guadamur,45,True
45071,"Guardia, La","Guardia, La",45,True
45072,"Herencias, Las","Herencias, Las",45,True
45073,Herreruela de Oropesa,Herreruela de Oropesa,45,True
45074,Hinojosa de San Vicente,Hinojosa de San Vicente,45,True
45075,Hontanar,Hontanar,45,True
45076,Hormigos,Hormigos,45,True
45077,Huecas,Huecas,45,True
45078,Huerta de Valdecarábanos,Huerta de Valdecarábanos,45,True
45079,"Iglesuela del Tiétar, La","Iglesuela del Tiétar, La",45,True
45080,Illán de Vacas,Illán de Vacas,45,True
45081,Illescas,Illescas,45,True
45082,Lagartera,Lagartera,45,True
45083,Layos,Layos,45,True
45084,Lillo,Lillo,45,True
45085,Lominchar,Lominchar,45,True
45086,Lucillos,Lucillos,45,True
45087,Madridejos,Madridejos,45,True
45088,Magán,Magán,45,True
45089,Malpica de Tajo,Malpica de Tajo,45,True
45090,Manzaneque,Manzaneque,45,True
45091,Maqueda,Maqueda,45,True
45092,Marjaliza,Marjaliza,45,True
45093,Marrupe,Marrupe,45,True
45094,Mascaraque,Mascaraque,45,True
45095,"Mata, La","Mata, La",45,True
45096,Mazarambroz,Mazarambroz,45,True
45097,Mejorada,Mejorada,45,True
45098,Menasalbas,Menasalbas,45,True
45099,Méntrida,Méntrida,45,True
45100,Mesegar de Tajo,Mesegar de Tajo,45,True
45101,Miguel Esteban,Miguel Esteban,45,True
45102,Mocejón,Mocejón,45,True
45103,Mohedas de la Jara,Mohedas de la Jara,45,True
45104,Montearagón,Montearagón,45,True
45105,Montesclaros,Montesclaros,45,True
45106,Mora,Mora,45,True
45107,Nambroca,Nambroca,45,True
45108,"Nava de Ricomalillo, La","Nava de Ricomalillo, La",45,True
45109,Navahermosa,Navahermosa,45,True
45110,Navalcán,Navalcán,45,True
45111,Navalmoralejo,Navalmoralejo,45,True
45112,"Navalmorales, Los","Navalmorales, Los",45,True
45113,"Navalucillos, Los","Navalucillos, Los",45,True
45114,Navamorcuende,Navamorcuende,45,True
45115,Noblejas,Noblejas,45,True
45116,Noez,Noez,45,True
45117,Nombela,Nombela,45,True
45118,Novés,Novés,45,True
45119,Numancia de la Sagra,Numancia de la Sagra,45,True
45120,Nuño Gómez,Nuño Gómez,45,True
45121,Ocaña,Ocaña,45,True
45122,Olías del Rey,Olías del Rey,45,True
45123,Ontígola,Ontígola,45,True
45124,Orgaz,Orgaz,45,True
45125,Oropesa,Oropesa,45,True
45126,Otero,Otero,45,True
45127,Palomeque,Palomeque,45,True
45128,Pantoja,Pantoja,45,True
45129,Paredes de Escalona,Paredes de Escalona,45,True
45130,Parrillas,Parrillas,45,True
45131,Pelahustán,Pelahustán,45,True
45132,Pepino,Pepino,45,True
45133,Polán,Polán,45,True
45134,Portillo de Toledo,Portillo de Toledo,45,True
45135,"Puebla de Almoradiel, La","Puebla de Almoradiel, La",45,True
45136,"Puebla de Montalbán, La","Puebla de Montalbán, La",45,True
45137,"Pueblanueva, La","Pueblanueva, La",45,True
45138,"Puente del Arzobispo, El","Puente del Arzobispo, El",45,True
45139,Puerto de San Vicente,Puerto de San Vicente,45,True
45140,Pulgar,Pulgar,45,True
45141,Quero,Quero,45,True
45142,Quintanar de la Orden,Quintanar de la Orden,45,True
45143,Quismondo,Quismondo,45,True
45144,"Real de San Vicente, El","Real de San Vicente, El",45,True
45145,Recas,Recas,45,True
45146,Retamoso de la Jara,Retamoso de la Jara,45,True
45147,Rielves,Rielves,45,True
45148,Robledo del Mazo,Robledo del Mazo,45,True
45149,"Romeral, El","Romeral, El",45,True
45150,San Bartolomé de las Abiertas,San Bartolomé de las Abiertas,45,True
45151,San Martín de Montalbán,San Martín de Montalbán,45,True
45152,San Martín de Pusa,San Martín de Pusa,45,True
45153,San Pablo de los Montes,San Pablo de los Montes,45,True
45154,San Román de los Montes,San Román de los Montes,45,True
45155,Santa Ana de Pusa,Santa Ana de Pusa,45,True
45156,Santa Cruz de la Zarza,Santa Cruz de la Zarza,45,True
45157,Santa Cruz del Retamar,Santa Cruz del Retamar,45,True
45158,Santa Olalla,Santa Olalla,45,True
45159,Sartajada,Sartajada,45,True
45160,Segurilla,Segurilla,45,True
45161,Seseña,Seseña,45,True
45162,Sevilleja de la Jara,Sevilleja de la Jara,45,True
45163,Sonseca,Sonseca,45,True
45164,Sotillo de las Palomas,Sotillo de las Palomas,45,True
45165,Talavera de la Reina,Talavera de la Reina,45,True
45166,Tembleque,Tembleque,45,True
45167,"Toboso, El","Toboso, El",45,True
45168,Toledo,Toledo,45,True
45169,Torralba de Oropesa,Torralba de Oropesa,45,True
45170,Torrecilla de la Jara,Torrecilla de la Jara,45,True
45171,"Torre de Esteban Hambrán, La","Torre de Esteban Hambrán, La",45,True
45172,Torrico,Torrico,45,True
45173,Torrijos,Torrijos,45,True
45174,Totanés,Totanés,45,True
45175,Turleque,Turleque,45,True
45176,Ugena,Ugena,45,True
45177,Urda,Urda,45,True
45179,Valdeverdeja,Valdeverdeja,45,True
45180,Valmojado,Valmojado,45,True
45181,Velada,Velada,45,True
45182,"Ventas con Peña Aguilera, Las","Ventas con Peña Aguilera, Las",45,True
45183,"Ventas de Retamosa, Las","Ventas de Retamosa, Las",45,True
45184,"Ventas de San Julián, Las","Ventas de San Julián, Las",45,True
45185,Villacañas,Villacañas,45,True
45186,"Villa de Don Fadrique, La","Villa de Don Fadrique, La",45,True
45187,Villafranca de los Caballeros,Villafranca de los Caballeros,45,True
45188,Villaluenga de la Sagra,Villaluenga de la Sagra,45,True
45189,Villamiel de Toledo,Villamiel de Toledo,45,True
45190,Villaminaya,Villaminaya,45,True
45191,Villamuelas,Villamuelas,45,True
45192,Villanueva de Alcardete,Villanueva de Alcardete,45,True
45193,Villanueva de Bogas,Villanueva de Bogas,45,True
45194,Villarejo de Montalbán,Villarejo de Montalbán,45,True
45195,Villarrubia de Santiago,Villarrubia de Santiago,45,True
45196,Villaseca de la Sagra,Villaseca de la Sagra,45,True
45197,Villasequilla,Villasequilla,45,True
45198,Villatobas,Villatobas,45,True
45199,"Viso de San Juan, El","Viso de San Juan, El",45,True
45200,"Yébenes, Los","Yébenes, Los",45,True
45201,Yeles,Yeles,45,True
45202,Yepes,Yepes,45,True
45203,Yuncler,Yuncler,45,True
45204,Yunclillos,Yunclillos,45,True
45205,Yuncos,Yuncos,45,True
45901,Santo Domingo-Caudilla,Santo Domingo-Caudilla,45,True
46001,Ademuz,Ademuz,46,True
46002,Ador,Ador,46,True
46003,Atzeneta d'Albaida,Atzeneta d'Albaida,46,True
46004,Agullent,Agullent,46,True
46005,Alaquàs,Alaquàs,46,True
46006,Albaida,Albaida,46,True
46007,Albal,Albal,46,True
46008,Albalat de la Ribera,Albalat de la Ribera,46,True
46009,Albalat dels Sorells,Albalat dels Sorells,46,True
46010,Albalat dels Tarongers,Albalat dels Tarongers,46,True
46011,Alberic,Alberic,46,True
46012,Alborache,Alborache,46,True
46013,Alboraia/Alboraya,Alboraia/Alboraya,46,True
46014,Albuixech,Albuixech,46,True
46015,Alcàsser,Alcàsser,46,True
