codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp
27,Lugo,VIGUELUT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18245&index=1&lang=es_ES,=18245,2026-01-27T18:51:22.196330
27,Lugo,ETICAS DATA SOCIETY,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18062&index=1&lang=es_ES,=18062,2026-01-27T18:51:22.222452
28,Madrid,YEHUDI MENUHIN ESPAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=1536&index=1&lang=es_ES,=1536,2026-01-27T18:51:25.787136
28,Madrid,ESCUELA DE GOBIERNO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2076&index=1&lang=es_ES,=2076,2026-01-27T18:51:25.804452
28,Madrid,NACIONAL PARA EL DESARROLLO DE LA EDUCACIÓN INFANTIL (FUNDEI),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2077&index=1&lang=es_ES,=2077,2026-01-27T18:51:25.819254
28,Madrid,AMIGOS DE LA UNIVERSIDAD DE NAVARRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2078&index=1&lang=es_ES,=2078,2026-01-27T18:51:25.834861
28,Madrid,RAMÓN ARECES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2080&index=1&lang=es_ES,=2080,2026-01-27T18:51:25.852699
28,Madrid,"FAMILIA, SOCIEDAD Y EDUCACIÓN",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2081&index=1&lang=es_ES,=2081,2026-01-27T18:51:25.866829
28,Madrid,INSTITUCIONAL ESPAÑOLA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2082&index=1&lang=es_ES,=2082,2026-01-27T18:51:25.881555
28,Madrid,FRANCISCO GINER DE LOS RÍOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2083&index=1&lang=es_ES,=2083,2026-01-27T18:51:25.897580
28,Madrid,CULTURA EMPRESA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2085&index=1&lang=es_ES,=2085,2026-01-27T18:51:25.912435
28,Madrid,CASTROVERDE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2086&index=1&lang=es_ES,=2086,2026-01-27T18:51:25.927064
28,Madrid,ESPAÑOLA DE RADIOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2088&index=1&lang=es_ES,=2088,2026-01-27T18:51:25.947363
28,Madrid,GARCÍA CABRERIZO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2089&index=1&lang=es_ES,=2089,2026-01-27T18:51:25.963220
28,Madrid,PROYECTO REFORMISMO 21,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2090&index=1&lang=es_ES,=2090,2026-01-27T18:51:25.979687
28,Madrid,CENTRO DE ESTUDIOS MONETARIOS Y FINANCIEROS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2091&index=1&lang=es_ES,=2091,2026-01-27T18:51:25.994917
28,Madrid,SANTA MARÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2093&index=1&lang=es_ES,=2093,2026-01-27T18:51:26.008791
28,Madrid,NAO SANTA MARÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2094&index=1&lang=es_ES,=2094,2026-01-27T18:51:26.027755
28,Madrid,PARA EL DESARROLLO DE LA ENFERMERÍA FUDEN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2095&index=1&lang=es_ES,=2095,2026-01-27T18:51:26.045302
28,Madrid,PABLO IGLESIAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2096&index=1&lang=es_ES,=2096,2026-01-27T18:51:26.061179
28,Madrid,CARMEN PARDO VALCARCE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2098&index=1&lang=es_ES,=2098,2026-01-27T18:51:26.077730
28,Madrid,JOSEPH VON GOERRES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2099&index=1&lang=es_ES,=2099,2026-01-27T18:51:26.098137
28,Madrid,DOCTOR JUAN SANZ RAMOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2101&index=1&lang=es_ES,=2101,2026-01-27T18:51:26.110043
28,Madrid,INSTITUTO SINDICAL DE COOPERACIÓN AL DESARROLLO (ISCOD),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2102&index=1&lang=es_ES,=2102,2026-01-27T18:51:26.132759
28,Madrid,INVESTIGACIÓN DE ESTUDIOS SUPERIORES INTERNACIONALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2103&index=1&lang=es_ES,=2103,2026-01-27T18:51:26.148560
28,Madrid,PARA LA ECOLOGÍA Y LA PROTECCIÓN DEL MEDIO AMBIENTE (FEPMA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2105&index=1&lang=es_ES,=2105,2026-01-27T18:51:26.163718
28,Madrid,ALVARO ENTRECANALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2106&index=1&lang=es_ES,=2106,2026-01-27T18:51:26.179219
28,Madrid,PARA EL DESARROLLO DE LA INVESTIGACIÓN EN BIOLOGÍA ANIMAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2107&index=1&lang=es_ES,=2107,2026-01-27T18:51:26.195700
28,Madrid,ANTONIO DE NEBRIJA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2108&index=1&lang=es_ES,=2108,2026-01-27T18:51:26.211151
28,Madrid,CIENCIAS Y LETRAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2110&index=1&lang=es_ES,=2110,2026-01-27T18:51:26.226744
28,Madrid,PARA EL ESTUDIO DE LAS HEPATITIS VIRALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2112&index=1&lang=es_ES,=2112,2026-01-27T18:51:26.232643
28,Madrid,PARA LA FORMACIÓN DE ALTOS PROFESIONALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2113&index=1&lang=es_ES,=2113,2026-01-27T18:51:26.260116
29,Málaga,HANNS-SEIDEL-STIFTUNG,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2203&index=1&lang=es_ES,=2203,2026-01-27T18:51:29.680306
29,Málaga,CASAS RIPOLL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2204&index=1&lang=es_ES,=2204,2026-01-27T18:51:29.696377
29,Málaga,PARA EL FOMENTO DE LA INVESTIGACIÓN CIENTÍFICA DE LA HISTORIA DE LOS PUEBLOS LETONES - PITERS PUDULS -,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2205&index=1&lang=es_ES,=2205,2026-01-27T18:51:29.713033
29,Málaga,CERRADO DE CALDERÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2280&index=1&lang=es_ES,=2280,2026-01-27T18:51:29.730694
29,Málaga,DEPORTE Y MEDIO AMBIENTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2460&index=1&lang=es_ES,=2460,2026-01-27T18:51:29.745786
29,Málaga,SALUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2482&index=1&lang=es_ES,=2482,2026-01-27T18:51:29.760114
29,Málaga,V.E.C.A. PARA EL AVANCE DE LA PSICOLOGÍA CLÍNICA CONDUCTUAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2507&index=1&lang=es_ES,=2507,2026-01-27T18:51:29.775727
29,Málaga,VÉRTICE EMPRENDE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3479&index=1&lang=es_ES,=3479,2026-01-27T18:51:29.792225
29,Málaga,JUAN CRUZADO-VÉRTICE SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4103&index=1&lang=es_ES,=4103,2026-01-27T18:51:29.808406
29,Málaga,NEUMOCARDIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4144&index=1&lang=es_ES,=4144,2026-01-27T18:51:29.822818
29,Málaga,ESCUELA DE HOSTELERÍA BENAHAVÍS SABOR A MÁLAGA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4171&index=1&lang=es_ES,=4171,2026-01-27T18:51:29.839332
29,Málaga,MEDITERRÁNEA DEL CORAZÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4418&index=1&lang=es_ES,=4418,2026-01-27T18:51:29.856537
29,Málaga,ITACA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4612&index=1&lang=es_ES,=4612,2026-01-27T18:51:29.876020
29,Málaga,PRINCESA DE HOHENZOLLERN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4627&index=1&lang=es_ES,=4627,2026-01-27T18:51:29.891339
29,Málaga,BONYADE TAGWIATE FEKR IRAN ANDALUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4651&index=1&lang=es_ES,=4651,2026-01-27T18:51:29.974389
29,Málaga,AULA SMART,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4701&index=1&lang=es_ES,=4701,2026-01-27T18:51:30.074269
29,Málaga,TORCAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4702&index=1&lang=es_ES,=4702,2026-01-27T18:51:30.177562
29,Málaga,ECCUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4729&index=1&lang=es_ES,=4729,2026-01-27T18:51:30.203259
29,Málaga,PREMIER LAW,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4755&index=1&lang=es_ES,=4755,2026-01-27T18:51:30.219267
29,Málaga,TERMINUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4796&index=1&lang=es_ES,=4796,2026-01-27T18:51:30.244580
29,Málaga,FESALUD-FUNDACIÓN PARA LA E-SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4899&index=1&lang=es_ES,=4899,2026-01-27T18:51:30.261364
29,Málaga,INSTITUTO ESPAÑOL DE ESTUDIOS DE URBANISMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5032&index=1&lang=es_ES,=5032,2026-01-27T18:51:30.275055
29,Málaga,TERCIO DE EXTRANJEROS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5344&index=1&lang=es_ES,=5344,2026-01-27T18:51:30.289986
29,Málaga,YOUBANK,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5473&index=1&lang=es_ES,=5473,2026-01-27T18:51:30.305077
29,Málaga,ASESORES LOCALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5534&index=1&lang=es_ES,=5534,2026-01-27T18:51:30.323579
29,Málaga,MAUDE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5689&index=1&lang=es_ES,=5689,2026-01-27T18:51:30.333776
29,Málaga,CÁNOVAS XIX-XXI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5751&index=1&lang=es_ES,=5751,2026-01-27T18:51:30.353024
29,Málaga,COLEGIO UNAMUNO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5755&index=1&lang=es_ES,=5755,2026-01-27T18:51:30.367456
29,Málaga,BOSQUES DE LA TIERRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10293&index=1&lang=es_ES,=10293,2026-01-27T18:51:30.381211
29,Málaga,FENIX,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10367&index=1&lang=es_ES,=10367,2026-01-27T18:51:30.398947
30,Murcia,EUROPEA PARA EL DESARROLLO DE LA FORMACIÓN (FEDEFOR),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2219&index=1&lang=es_ES,=2219,2026-01-27T18:51:33.972871
30,Murcia,UNIVERSITARIA SAN ANTONIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2998&index=1&lang=es_ES,=2998,2026-01-27T18:51:33.988671
30,Murcia,ESCUELA INTERNACIONAL DE ESTUDIOS SOBRE DISCAPACIDAD ELENA DEL CAMPO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3460&index=1&lang=es_ES,=3460,2026-01-27T18:51:34.004633
30,Murcia,THE MEDITERRANEAN TUNA FUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4145&index=1&lang=es_ES,=4145,2026-01-27T18:51:34.020444
30,Murcia,REAL MURCIA C.F.,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4188&index=1&lang=es_ES,=4188,2026-01-27T18:51:34.036502
30,Murcia,PARA LA INVESTIGACIÓN Y EL DESARROLLO TECNOLÓGICO DE LA SOCIEDAD DEL CONOCIMIENTO (FUNDESOCO),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4686&index=1&lang=es_ES,=4686,2026-01-27T18:51:34.055415
30,Murcia,ESPAÑOLA DE OSTEOPATÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4758&index=1&lang=es_ES,=4758,2026-01-27T18:51:34.076057
30,Murcia,OBSERVATORIO INTERNACIONAL DE INVESTIGACIÓN BIOMÉDICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4998&index=1&lang=es_ES,=4998,2026-01-27T18:51:34.094860
30,Murcia,"EDUCACIÓN, SALUD Y SOCIEDAD",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5060&index=1&lang=es_ES,=5060,2026-01-27T18:51:34.111963
30,Murcia,ONCO ESTÉTICA GUAPA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5330&index=1&lang=es_ES,=5330,2026-01-27T18:51:34.126850
30,Murcia,ASINTER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5377&index=1&lang=es_ES,=5377,2026-01-27T18:51:34.141859
30,Murcia,ESPAÑOLA PARA EL DESARROLLO DE LA NEUROMETRÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5415&index=1&lang=es_ES,=5415,2026-01-27T18:51:34.149637
30,Murcia,DE CIENCIAS SOCIALES Y DE LA SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5481&index=1&lang=es_ES,=5481,2026-01-27T18:51:34.168366
30,Murcia,INSTITUTO EUROPEO PARA LA FORMACIÓN PROFESIONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5546&index=1&lang=es_ES,=5546,2026-01-27T18:51:34.181006
30,Murcia,FRESS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5620&index=1&lang=es_ES,=5620,2026-01-27T18:51:34.198849
30,Murcia,MATERNAL CRECER EN ARMONÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5726&index=1&lang=es_ES,=5726,2026-01-27T18:51:34.212477
30,Murcia,JUAN DE LA CIERVA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10112&index=1&lang=es_ES,=10112,2026-01-27T18:51:34.230172
30,Murcia,DE VICTIMOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14517&index=1&lang=es_ES,=14517,2026-01-27T18:51:34.244294
30,Murcia,ÁNGEL TOMÁS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14644&index=1&lang=es_ES,=14644,2026-01-27T18:51:34.250047
30,Murcia,FESTIVAL DE CINE FANTÁSTICO DE LA REGIÓN DE MURCIA SOMBRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14815&index=1&lang=es_ES,=14815,2026-01-27T18:51:34.270723
30,Murcia,ISABEL ALMANSA CÁRCELES MANOS ABIERTAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14827&index=1&lang=es_ES,=14827,2026-01-27T18:51:34.281124
30,Murcia,HISPANIA ARTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14987&index=1&lang=es_ES,=14987,2026-01-27T18:51:34.307457
30,Murcia,MUSEO TAURINO MANOLO JUÁREZ DE CARTAGENA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15098&index=1&lang=es_ES,=15098,2026-01-27T18:51:34.322983
30,Murcia,CARMEN MONTERO MEDINA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15118&index=1&lang=es_ES,=15118,2026-01-27T18:51:34.343812
30,Murcia,HÍPICA Y CULTURA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15240&index=1&lang=es_ES,=15240,2026-01-27T18:51:34.353965
30,Murcia,MANUEL CASCALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15308&index=1&lang=es_ES,=15308,2026-01-27T18:51:34.374376
30,Murcia,FUENTESVICENTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15325&index=1&lang=es_ES,=15325,2026-01-27T18:51:34.384741
30,Murcia,PATRIMONIO HISTÓRICO Y DESARROLLO PARA EL SIGLO XXI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15456&index=1&lang=es_ES,=15456,2026-01-27T18:51:34.412004
30,Murcia,ETICOTAKU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15486&index=1&lang=es_ES,=15486,2026-01-27T18:51:34.432605
30,Murcia,LAVOISIER PARA EL DESARROLLO Y OPTIMIZACIÓN DE LA FARMACOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15532&index=1&lang=es_ES,=15532,2026-01-27T18:51:34.448497
31,Navarra,ESPAÑOLA PARA LA INVESTIGACIÓN DEL CÁNCER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2494&index=1&lang=es_ES,=2494,2026-01-27T18:51:37.978192
31,Navarra,"FIDER, INNOVACIÓN Y DESARROLLO DE LAS ENERGÍAS RENOVABLES",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5097&index=1&lang=es_ES,=5097,2026-01-27T18:51:37.998936
31,Navarra,MAESTRO ÁVILA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5334&index=1&lang=es_ES,=5334,2026-01-27T18:51:38.019487
31,Navarra,PAULINO CABALLERO (ACADEMIA DE MÚSICA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10137&index=1&lang=es_ES,=10137,2026-01-27T18:51:38.040121
31,Navarra,GOLDBERG,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15006&index=1&lang=es_ES,=15006,2026-01-27T18:51:38.136033
31,Navarra,LECTURA PARA TODOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15449&index=1&lang=es_ES,=15449,2026-01-27T18:51:38.216656
31,Navarra,KOINE-AEQUALITAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16655&index=1&lang=es_ES,=16655,2026-01-27T18:51:38.246129
31,Navarra,MICROFINANZAS Y DESARROLLO (MICROFIDES),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17164&index=1&lang=es_ES,=17164,2026-01-27T18:51:38.267733
31,Navarra,EL AZUCARILLO SOLIDARIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18178&index=1&lang=es_ES,=18178,2026-01-27T18:51:38.280713
31,Navarra,SLTKI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18406&index=1&lang=es_ES,=18406,2026-01-27T18:51:38.303579
31,Navarra,NAVARRA DE AUTISMO ALEGRIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18424&index=1&lang=es_ES,=18424,2026-01-27T18:51:38.319388
31,Navarra,CEAFA FUNDACION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18482&index=1&lang=es_ES,=18482,2026-01-27T18:51:38.335168
31,Navarra,AMMO FOR LIFE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18660&index=1&lang=es_ES,=18660,2026-01-27T18:51:38.350250
31,Navarra,TECHNOLOGY RESEARCH FOR SOCIAL ADVANCE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18809&index=1&lang=es_ES,=18809,2026-01-27T18:51:38.360474
32,Ourense,ADOLFO DOMÍNGUEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5749&index=1&lang=es_ES,=5749,2026-01-27T18:51:41.788416
32,Ourense,BENPOSTA NACIÓN DE LOS MUCHACHOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14684&index=1&lang=es_ES,=14684,2026-01-27T18:51:41.809005
32,Ourense,CHU SUP TSANG,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15317&index=1&lang=es_ES,=15317,2026-01-27T18:51:41.827625
32,Ourense,JOAQUÍN BALSA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15750&index=1&lang=es_ES,=15750,2026-01-27T18:51:41.849257
32,Ourense,CUPA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15810&index=1&lang=es_ES,=15810,2026-01-27T18:51:41.867454
32,Ourense,"MOREIRAS SAN PEDRO DE ROCAS PARA LA PROTECCIÓN, ESTUDIO, DIFUSIÓN Y PUESTA EN VALOR DEL PATRIMONIO RUPESTRE HISTÓRICO",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18454&index=1&lang=es_ES,=18454,2026-01-27T18:51:41.889887
33,Asturias,CENTRO MÉDICO DE ASTURIAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2227&index=1&lang=es_ES,=2227,2026-01-27T18:51:45.366556
33,Asturias,GUSTAVO BUENO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2453&index=1&lang=es_ES,=2453,2026-01-27T18:51:45.381503
33,Asturias,GRUPO CASTRILLO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2491&index=1&lang=es_ES,=2491,2026-01-27T18:51:45.402236
33,Asturias,PRIVADA PARA LA INNOVACIÓN EMPRESARIAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3419&index=1&lang=es_ES,=3419,2026-01-27T18:51:45.418306
33,Asturias,VALSÉ PANTELLINI PARA LA INVESTIGACIÓN Y EL ESTUDIO DE LAS ENFERMEDADES DEGENERATIVAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4099&index=1&lang=es_ES,=4099,2026-01-27T18:51:45.432680
33,Asturias,ATENEO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4334&index=1&lang=es_ES,=4334,2026-01-27T18:51:45.442984
33,Asturias,INTERNATIONAL FOUNDATION FOR SPIRITUAL UNFOLDMENT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5446&index=1&lang=es_ES,=5446,2026-01-27T18:51:45.462877
33,Asturias,PARA LA INVESTIGACIÓN CON CÉLULAS MADRE UTERINAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5453&index=1&lang=es_ES,=5453,2026-01-27T18:51:45.474792
33,Asturias,FERNANDO ALONSO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5526&index=1&lang=es_ES,=5526,2026-01-27T18:51:45.499076
33,Asturias,COLUNGA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5623&index=1&lang=es_ES,=5623,2026-01-27T18:51:45.515707
33,Asturias,AMYCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5657&index=1&lang=es_ES,=5657,2026-01-27T18:51:45.531700
33,Asturias,PRINCESA DE ASTURIAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10078&index=1&lang=es_ES,=10078,2026-01-27T18:51:45.546279
33,Asturias,BIBLIOTECA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10162&index=1&lang=es_ES,=10162,2026-01-27T18:51:45.567248
33,Asturias,ARCHIVO DE INDIANOS-MUSEO DE LA EMIGRACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10219&index=1&lang=es_ES,=10219,2026-01-27T18:51:45.587562
