Número de Inscripción,Número de Inscripción Antiguo,Sección,Nombre,Nombre Genérico,Fecha de Inscripción,Tipo de Entidad,Confesión,Subconfesión,Ámbito,Domicilio,Poblacion,Provincia,Codigo Postal,Comunidad Autónoma,Web,Representantes legales,Federaciones
27013,,Sección Especial (Católicas),"HERMANDAD DE NUESTRO PADRE JESUS NAZARENO Y MARIA SANTISIMA DEL ROSARIO, DE TERUEL",,20231010,ASOCIACIÓN,CATÓLICOS, ,,C/ LA ALFORJA 34,TERUEL,TERUEL,44003,ARAGÓN,,ANGEL SANCHEZ ESPILEZ,
27268,,Sección Especial (Católicas),"HERMANDAD DEL SAGRADO DESCENDIMIENTO DE JESUS DE LA CRUZ Y MARIA SANTISIMA DE LAS ANGUSTIAS, DE TERUEL",,20240509,ASOCIACIÓN,CATÓLICOS, ,,"C/ SAN FERNANDO, 1",TERUEL,TERUEL,44002,ARAGÓN,,ANA MARIA MAGDALENA GOMEZ ROYO,
27589,,Sección Especial (Católicas),"HERMANDAD-COFRADIA DE LA ORACION DE JESUS EN EL HUERTO, DE TERUEL",,20241120,ASOCIACIÓN,CATÓLICOS, ,,"C/SAN DAMIAN, 10",TERUEL,TERUEL,44003,ARAGÓN,,MARIA LUISA ABAD BONDIA,
9500,1396-b/2-SE/B,Sección Especial (Católicas),HERMANITAS DE LOS ANCIANOS DESAMPARADOS ALCAÑIZ,	HERMANITAS DE LOS ANCIANOS DESAMPARADOS	,19820915,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"BARTOLOME ESTEBAN, 33",ALCAÑIZ,TERUEL,44600,ARAGÓN,,"ANGELES GONZALO MATIAS, ANA MARIA GRUESO NAVARRO",
9501,1396-b/24-SE/B,Sección Especial (Católicas),HERMANITAS DE LOS ANCIANOS DESAMPARADOS TERUEL,	HERMANITAS DE LOS ANCIANOS DESAMPARADOS	,19820915,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"AVENIDA SAGUNTO, 75",TERUEL,TERUEL,0,ARAGÓN,,"ANGELES GONZALO MATIAS, BENITA MAZON MAZON",
21010,7820-/-SE/C,Sección Especial (Católicas),MOVIMIENTO DE ACCION CATOLICA GENERAL DE LA DIOCESIS DE TERUEL Y ALBARRACIN,,20110120,ASOCIACIÓN,CATÓLICOS, ,,"YAGÜE DE SALAS, 18",TERUEL,TERUEL,0,ARAGÓN,,Dª MATILDE TORIBIO BLANCAS,
13642,1798-/0-SE/C,Sección Especial (Católicas),TERESIANAS DE AMOR Y CRUZ,,19830722,ASOCIACIÓN,CATÓLICOS, ,,"CASTELLON, 1 - 2º DCHA.",TERUEL,TERUEL,0,ARAGÓN,,Dª EULALIA MORENO PEREZ,
1301,523-/0-SE/B,Sección Especial (Católicas),	AGUSTINAS DE LA PURISIMA CONCEPCION - GAITANAS	,	AGUSTINAS DE LA PURISIMA CONCEPCION-GAITANAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"GAITANAS, 4",TOLEDO,TOLEDO,45001.0,CASTILLA LA MANCHA,,"ANTONIA ROSENDO DIAZ, Antonia ROSENDO DIAZ",
7925,1245-a/11-SE/B,Sección Especial (Católicas),	ASILO DE ANCIANOS	,	HERMANITAS DE LOS POBRES	,19820719,CASA,CATÓLICOS, ,MADRID,"CAPITAN CORTES, 3",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,www.hermanitasdelospobres.es,"MARIA ANGELES GOMEZ LOPEZ, GENOVEVA HERNÁNDEZ GÓMEZ, MARÍA MORRO BORRÁS, MARÍA PILAR DURÁN MATEO, BEGOÑA VIVES HERNANDEZ",
2264,704-a/17-SE/B,Sección Especial (Católicas),	CASA COLEGIO AMOR DE DIOS	,	HERMANAS DEL AMOR DE DIOS	,19820324,CASA,CATÓLICOS, ,MADRID,"AVENIDA DE LA CONSTITUCION, 9",MADRIDEJOS,TOLEDO,45710.0,CASTILLA LA MANCHA,,"SABINA SANCHEZ FERNANDEZ, TERESA LAO LEON, GLORIA MACIAS PRIETO",
6172,1151-/4-SE/B,Sección Especial (Católicas),	CASA COLEGIO JOAQUIN ALONSO	,	MISIONERAS DE LA PROVIDENCIA	,19860227,CASA,CATÓLICOS, ,MADRID,"CARRETERA SAN ROMAN, S/N",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,"MARIA DEL PILAR PEREZ RODRIGUEZ, INMACULADA GARCIA FEIJOO",
9931,1404-/4-SE/B,Sección Especial (Católicas),	CASA COLEGIO MADRE DOLORES MEDINA	,	HIJAS DE LA PASION DE JESUCRISTO Y DE MARIA DOLOROSA (HERMANAS PASIONISTAS)	,19901121,CASA,CATÓLICOS, ,ARAGÓN,TOMILLO. URBANIZACION LOS OLIVOS,OLIAS DEL REY,TOLEDO,0.0,CASTILLA LA MANCHA,,MARIA AURELIANA AGUIRRE RODRIGUEZ DE GUZMAN,
1929,613-d/48-SE/B,Sección Especial (Católicas),	CASA COMUNIDAD JUEGO DE LA PELOTA	,	FRANCISCANAS MISIONERAS DE LA MADRE DEL DIVINO PASTOR	,20111202,CASA,CATÓLICOS, ,MADRID,"PLAZA JUEGO DE LA PELOTA, 4",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,"MARIA SAGRARIO ALARZA CAMPO, MARIA CRUZ LOPEZ LOPEZ",
6646,1184-/18-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	MISIONERAS DE NUESTRA SEÑORA DEL PILAR	,19820628,CASA,CATÓLICOS, ,ARAGÓN,"REAL, 2",CEBOLLA,TOLEDO,45680.0,CASTILLA LA MANCHA,,"CONSUELO SAN MILLAN CORCUERA, MERCEDES CEBALLOS CHASCO",
7655,1232-/4-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	PIAS DISCIPULAS DEL DIVINO MAESTRO	,19960219,CASA,CATÓLICOS, ,MADRID,"RONDA DE BUENAVISTA, 18, PORTAL 3, ESCALERA 1, 4º IZQUIERDA",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,,
9397,1348-a/8-SE/B,Sección Especial (Católicas),	CASA DE LA CONGREGACION	,	SIERVAS DE MARIA MINISTRAS DE LOS ENFERMOS	,19820831,CASA,CATÓLICOS, ,MADRID,"BANDERAS DE CASTILLA, 33",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,MARIA ANTONIA ORICAIN CIA,
11697,1612-/10-SE/B,Sección Especial (Católicas),	CASA DE NAZARET	,	SIERVAS DEL EVANGELIO	,19821105,CASA,CATÓLICOS, ,ANDALUCIA,"ALBERCHE, S/N (POLIGONO INDUSTRIAL)",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,"ANA MARIA DERECHO MARTIN, MARIA CONCEPCION LOBO FERNANDEZ",
5962,1146-c/8-SE/B,Sección Especial (Católicas),	CASA DE NUESTRA SEÑORA DE GRACIA	,	INSTITUTO CATEQUISTA DOLORES SOPEÑA	,20030219,CASA,CATÓLICOS, ,MADRID,"PLAZA VIRGEN DE GRACIA,  3",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,www.catequistasopena.org,"MARIA JOSE FANDOS ALAMAN, BEATRIZ DOMINGUEZ MARTIN",
2438,712-b/12-SE/B,Sección Especial (Católicas),	CASA DE SAN JOSE	,	HERMANAS FRANCISCANAS HIJAS DE LA MISERICORDIA	,20100916,CASA,CATÓLICOS, ,MADRID,"ANIMAS, 3",CORRAL DE ALMAGUER,TOLEDO,0.0,CASTILLA LA MANCHA,,"ALICIA GUADALUPE GARCIA LAZARO, MARIA JOSEFA FEBRERO PIQUERAS, ANTONIA BARRILERO CAÑADAS",
10181,1432-c/5-SE/B,Sección Especial (Católicas),	CASA DE SANTO DOMINGO	,	ORDEN DE PREDICADORES (PADRES DOMINICOS)	,19820924,CASA,CATÓLICOS, ,MADRID,"HIZOJO, 1 (CONVENTO DE SANTO DOMINGO)",OCAÑA,TOLEDO,0.0,CASTILLA LA MANCHA,,"LUIS MIGUEL MARTIN MORO, PEDRO JUAN ALONSO MERINO",
8130,1283-/2-SE/B,Sección Especial (Católicas),	CASA DEL SANTISIMO SACRAMENTO	,	JERONIMAS DE LA ADORACION	,19820726,CASA,CATÓLICOS, ,MADRID,"HOSPITAL VIEJO, 6",YEPES,TOLEDO,0.0,CASTILLA LA MANCHA,,,
2431,712-b/9-SE/B,Sección Especial (Católicas),	CASA NUESTRA SEÑORA DE LA PIEDAD	,	HERMANAS FRANCISCANAS HIJAS DE LA MISERICORDIA	,20040721,CASA,CATÓLICOS, ,MADRID,"MIGUEL MORLAN, 29",VILLANUEVA DE ALCARDETE,TOLEDO,0.0,CASTILLA LA MANCHA,,"MAGDALENA FIOL VADELL, ANTONIA  BARRILERO CAÑADAS, ALICIA GUADALUPE GARCIA LAZARO, MARIA JOSEFA FEBRERO PIQUERAS",
18585,5400-/1-SE/B,Sección Especial (Católicas),	CASA SAN JOSE	,	ESCLAVOS DE MARIA Y DE LOS POBRES	,20030207,CASA,CATÓLICOS, ,EXTREMADURA,"PLAZA SAN GIL, 13",TORRIJOS,TOLEDO,0.0,CASTILLA LA MANCHA,,,
8852,1334-I/9-SE/B,Sección Especial (Católicas),	CASA SANTA MARIA	,	HERMANITOS DE MARIA O  HERMANOS MARISTAS DE LA ENSEÑANZA (HH. MARISTAS)	,20040130,CASA,CATÓLICOS, ,MADRID,"RONDA DE BUENAVISTA, 49",TOLEDO,TOLEDO,45080.0,CASTILLA LA MANCHA,,"JOSE ABEL MUÑOZ GUTIERREZ, ALFONSO FERNANDEZ GARCIA, JAIME COMABELLA CALLIZO, ALEJANDRO MENA GOLDARAZ, EDUARDO LOPEZ GALLO",
8887,1334-I/10-SE/B,Sección Especial (Católicas),	CASA SANTA MARIA DEL PRADO	,	HERMANITOS DE MARIA O  HERMANOS MARISTAS DE LA ENSEÑANZA (HH. MARISTAS)	,20040130,CASA,CATÓLICOS, ,MADRID,"CAPITAN CORTES, 24",TALAVERA DE LA REINA,TOLEDO,45600.0,CASTILLA LA MANCHA,,"JOSE ABEL MUÑOZ GUTIERREZ, ALFONSO FERNANDEZ GARCIA, JAIME COMABELLA CALLIZO, EDUARDO LOPEZ GALLO, ALEJANDRO MENA GOLDARAZ",
1309,529-/0-SE/B,Sección Especial (Católicas),	CISTERCIENSES MONASTERIO DE LA ENCARNACION	,	MONASTERIO DE LA ENCARNACIÓN DE LA CONGREGACIÓN CISTERCENSE DE SAN BERNARDO	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"SAN BERNADO, 1",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,SAINY ACHANDY ITTOOP,
9791,1400-/16-SE/B,Sección Especial (Católicas),	COMUNIDAD AUXILIARES PARROQUIALES DE CRISTO SACERDOTE	,	AUXILIARES PARROQUIALES DE CRISTO SACERDOTE	,19820915,CASA,CATÓLICOS, ,CASTILLA LEON,HOMBRE DE PALO 2,TOLEDO,TOLEDO,45001.0,CASTILLA LA MANCHA,,"MARIA ISABEL GONZALO GARRIDO, RAFAELA SALVADORA PACHECO GUERRERO",
6942,1193-e/18-SE/B,Sección Especial (Católicas),	COMUNIDAD COLEGIO LA SALLE	,	HERMANOS DE LAS ESCUELAS CRISTIANAS (LA SALLE)	,19820705,CASA,CATÓLICOS, ,MADRID,"OLIVARES, 10",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,CELESTINO HERNANDO RUANO,
9779,1400-/9-SE/B,Sección Especial (Católicas),	COMUNIDAD DE AUXILIARES PARROQUIALES DE CRISTO SACERDOTE	,	AUXILIARES PARROQUIALES DE CRISTO SACERDOTE	,19820915,CASA,CATÓLICOS, ,CASTILLA LEON,"REAL, 52",ALMOROX,TOLEDO,45900.0,CASTILLA LA MANCHA,,"MARIA ISABEL GONZALO GARRIDO, MARIA DE LA LUZ OLVERA OLVERA",
14620,2296-a/1-SE/B,Sección Especial (Católicas),	COMUNIDAD DE DOMINICAS HIJAS DE NUESTRA SEÑORA DE NAZARETH	,	DOMINICAS HIJAS DE NUESTRA SEÑORA DE NAZARETH	,20061120,CASA,CATÓLICOS, ,MADRID,"CARRETERA DE FUENSALIDA A TORRIJOS, Nº 6",FUENSALIDA,TOLEDO,0.0,CASTILLA LA MANCHA,,,
6599,1161-/4-SE/B,Sección Especial (Católicas),	COMUNIDAD DE LA CONGREGACION	,	COOPERADORAS DE BETANIA	,19820621,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"CASTILLA, 12",MIGUEL ESTEBAN,TOLEDO,0.0,CASTILLA LA MANCHA,,ESPERANZA SOTO CANALES,
7967,1247-/1-SE/B,Sección Especial (Católicas),	COMUNIDAD DE LA CONGREGACION	,	SIERVAS DEL CORAZON DE JESUS	,19820719,CASA,CATÓLICOS, ,CASTILLA LA MANCHA,BARRIONUEVO 1,URDA,TOLEDO,0.0,CASTILLA LA MANCHA,,,
18789,5608-/5-SE/B,Sección Especial (Católicas),"	COMUNIDAD DE RELIGIOSAS EN LA CASA DE LA IGLESIA ""BEATO SATURNINO ORTEGA MONTEALEGRE""	",	ALIADAS CARMELITAS DESCALZAS DE LA SANTISIMA TRINIDAD	,20101122,CASA,CATÓLICOS, ,MADRID,"UBEDA, 5",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,,
14180,2061-/1-SE/B,Sección Especial (Católicas),	COMUNIDAD DEL BUEN PASTOR	,	SIERVAS GUADALUPANAS DE CRISTO SACERDOTE	,20030911,CASA,CATÓLICOS, ,CASTILLA LA MANCHA,"ARCO DEL PALACIO, 3",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,,
20305,7099-/1-SE/B,Sección Especial (Católicas),	COMUNIDAD DEL CENTRO HOGAR 2000	,	CONGREGACION DE HERMANAS SIERVAS DEL DIVINO ROSTRO	,20081016,CASA,CATÓLICOS, ,CASTILLA LA MANCHA,"CARRETERA DE LA PUEBLA DE MONTALBAN, KM. 3.600",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,,
6937,1193-e/2-SE/B,Sección Especial (Católicas),	COMUNIDAD DEL COLEGIO LA SALLE	,	HERMANOS DE LAS ESCUELAS CRISTIANAS (LA SALLE)	,19820705,CASA,CATÓLICOS, ,MADRID,"MAYOR, 9",CORRAL DE ALMAGUER,TOLEDO,0.0,CASTILLA LA MANCHA,,MARCELINO GUIJARRO BELMAR,
18790,5608-/3-SE/B,Sección Especial (Católicas),"	COMUNIDAD DEL INSTITUTO ""ALIADAS CARMELITAS DESCALZAS DE LA SANTÍSIMA TRINIDAD""	",	ALIADAS CARMELITAS DESCALZAS DE LA SANTISIMA TRINIDAD	,20060314,CASA,CATÓLICOS, ,MADRID,"MAYOR, 1",SAN MARTIN DE MONTALBAN,TOLEDO,0.0,CASTILLA LA MANCHA,,,
12294,1639-f/151-SE/B,Sección Especial (Católicas),	COMUNIDAD EN HOGAR ZOE	,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19920123,CASA,CATÓLICOS, ,MADRID,"CAMINO DE LOCHES, 10",TOLEDO,TOLEDO,45080.0,CASTILLA LA MANCHA,www.hogarzoe.es,"MARIA JESUS ALVAREZ GONZALO, EMILIA LOPEZ FLORES",
11378,1551-/2-SE/B,Sección Especial (Católicas),	COMUNIDAD NUESTRA SEÑORA DE LA ESPERANZA	,	RELIGIOSAS DEL VERBO ENCARNADO	,19860320,CASA,CATÓLICOS, ,MADRID,"PLAZA DE ESPAÑA, 8 BIS",LA VILLA DE DON FADRIQUE,TOLEDO,0.0,CASTILLA LA MANCHA,,,
13424,1696-/6-SE/B,Sección Especial (Católicas),	COMUNIDAD NUESTRA SEÑORA DEL PILAR	,	HERMANAS MAESTRAS DE SANTA DOROTEA HIJAS DE LOS SAGRADOS CORAZONES (HH DOROTEAS)	,19981214,CASA,CATÓLICOS, ,CASTILLA LA MANCHA,"CARLOS GARCIA VERDUGO, S/N",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,,
19638,6443-/1-SE/B,Sección Especial (Católicas),	COMUNIDAD SAN ILDEFONSO	,	MISIONERAS CATEQUISTAS LUMEN CHRISTI	,20060831,CASA,CATÓLICOS, ,CASTILLA LA MANCHA,"MEJICO, 12",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,,
3407,806-a/16-SE/B,Sección Especial (Católicas),	COMUNIDAD SAN JOSÉ	,	HERMANAS DE LA CARIDAD DEL SAGRADO CORAZON DE JESUS (CORAZONISTAS)	,19971103,CASA,CATÓLICOS, ,MADRID,"MADRE ISABEL LARRAÑAGA, 40",FUENSALIDA,TOLEDO,45510.0,CASTILLA LA MANCHA,,"YOLANDA MANSILLA SANCHEZ, ANTONIA ROMAN RODRIGUEZ, Mª TERESA CARRETERO CELADA",
14179,2061-/0-SE/B,Sección Especial (Católicas),"	CONGREGACION ""SIERVAS GUADALUPANAS DE CRISTO SACERDOTE"" EN ESPAÑA	",	SIERVAS GUADALUPANAS DE CRISTO SACERDOTE	,19850128,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"RONDA DE BUENAVISTA, S/N",TOLEDO,TOLEDO,45005.0,CASTILLA LA MANCHA,,LUISA TOVAR MELECIO,
20304,7099-/-SE/B,Sección Especial (Católicas),"	CONGREGACION DE HERMANAS SIERVAS DEL DIVINO ROSTRO, EN ESPAÑA	",	CONGREGACION DE HERMANAS SIERVAS DEL DIVINO ROSTRO	,20081016,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"CARRETERA DE LA PUEBLA DE MONTALBAN, KM. 3,600",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,"Dª GRISELDA DEL CARMEN DIAZ GOMEZ, DELEGADA EN ESPAÑA",
20620,7396-/-SE/B,Sección Especial (Católicas),	CONGREGACION DE SIERVAS MISIONERAS DE CRISTO REY	,	CONGREGACION DE SIERVAS MISIONERAS DE CRISTO REY	,20091020,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"REINO UNIDO, 12",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,SALUSTIANA DEL CARMEN ALVAREZ GARCIA,
7966,1247-/0-SE/B,Sección Especial (Católicas),	CONGREGACION SIERVAS DEL CORAZON DE JESUS	,	SIERVAS DEL CORAZON DE JESUS	,19820719,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,BARRIONUEVO 1,URDA,TOLEDO,45480.0,CASTILLA LA MANCHA,,JOSEFA ALVAREZ IGLESIAS,
1315,533-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA DESCENSION DE NUESTRA SEÑORA	,	RR. DOMINICAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"MARTIRES, 10",AJOFRIN,TOLEDO,45110.0,CASTILLA LA MANCHA,,PILAR GARCIA MARTINEZ,
1347,555-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA ENCARNACION	,	RR. CARMELITAS DESCALZAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"CALLEJON DE DOÑA ALDONZA, 2",CUERVA,TOLEDO,45126.0,CASTILLA LA MANCHA,,"ANDREA MITZI VARGAS DOMINGUEZ, ANDREA MITZI VARGAS DOMINGUEZ",
1322,538-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA INMACULADA CONCEPCION	,	RR. CONCEPCIONISTAS FRANCISCANAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"GENERAL CABANELLAS, 4",LA PUEBLA DE MONTALBAN,TOLEDO,0.0,CASTILLA LA MANCHA,,Dª MARIA CELIA COMBARROS CAVERO,
1328,544-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA PURISIMA CONCEPCION	,	CAPUCHINAS CLARISAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PLAZA DE CAPUCHINAS, 7",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,Dª MARIA PILAR BINES LAMPAYA,
1313,532-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA PURISIMA CONCEPCION	,	CONCEPCIONISTAS FRANCISCANAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PLAZA DE LA CONCEPCION, 1",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,MARIA JULIA BARRIOS LUENGOS,
976,371-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA PURISIMA CONCEPCION	,	TRINITARIAS	,19810309,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,CTRA. DE LA PUEBLA DE ALMORADIEL s/n,QUINTANAR DE LA ORDEN,TOLEDO,45800.0,CASTILLA LA MANCHA,,CARMEN EUGENIA RAMOS GONZALEZ,
1310,530-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE LA PURISIMA CONCEPCION	,	TRINITARIAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PADRE GIL, 2",EL TOBOSO,TOLEDO,0.0,CASTILLA LA MANCHA,,CARMELA BOC BAL,
20523,7311-/4-SE/B,Sección Especial (Católicas),	CONVENTO DE LA SANTA CRUZ	,	CONGREGACION DE LA REGULAR OBSERVANCIA DE SAN BERNARDO O DE CASTILLA DE LA ORDEN CISTERCIENSE	,20090703,CASA,CATÓLICOS, ,CASTILLA LEON,"MONJAS, 1",CASARRUBIOS DEL MONTE,TOLEDO,45950.0,CASTILLA LA MANCHA,,ARACELI VIÑAMBRES FRANGANILLO,
1334,547-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN ANTONIO DE PADUA	,	FRANCISCANAS T.O.R.F.	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PLAZA DE SAN ANTONIO, 1",TOLEDO,TOLEDO,45002.0,CASTILLA LA MANCHA,,CONSUELO PESET LAUDEÑA,
1355,560-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN BENITO	,	RR. CLARISAS FRANCISCANAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"HOSPEDERIA, 2",EL TOBOSO,TOLEDO,0.0,CASTILLA LA MANCHA,,"MARIA TERESA DOMINGUEZ BLANCO, MARIA ISABEL ZABALA CARDO",
1349,556-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN CLEMENTE	,	RR. BERNARDAS CISTERCIENSES	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"SAN CLEMENTE, 3",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,MARIA LORETO MARTIN CALVO,
1324,540-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN ILDEFONSO	,	AGUSTINAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"HERMANOS MARISTAS DE BUGOBE, 4",TALAVERA DE LA REINA,TOLEDO,45600.0,CASTILLA LA MANCHA,,MERCEDES CUBERO BARRANQUERO,
1302,524-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN JOSE	,	CARMELITAS DESCALZAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"MARTIRES, 2",OCAÑA,TOLEDO,0.0,CASTILLA LA MANCHA,,JUANA DE LA MORENA VAZQUEZ,
1317,535-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN JOSE	,	CARMELITAS DESCALZAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"CARMEN, 45",CONSUEGRA,TOLEDO,0.0,CASTILLA LA MANCHA,,MARIA CARMEN HURTADO CASTILLO,FEDERACION STELLA MARIS DE MONJAS CARMELITAS DESCALZAS DE LA ORDEN DE LA BIENAVENTURADA VIRGEN MARIA DEL MONTE CARMELO EN ESPAÑA
1336,548-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN JOSE	,	CARMELITAS DESCALZAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PLAZA DEL CARMEN, 1",YEPES,TOLEDO,0.0,CASTILLA LA MANCHA,,MARIA TERESA DUARTE MORENO,
1343,553-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN JOSE	,	RR. CARMELITAS DESCALZAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"CHARCON, 6",TALAVERA DE LA REINA,TOLEDO,0.0,CASTILLA LA MANCHA,,AGNIESZKA JOP,
4523,947-g/10-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN JUAN DE LOS REYES	,	ORDEN DE FRAILES MENORES (O.F.M.)- FRANCISCANOS	,19820512,CASA,CATÓLICOS, ,MADRID,"REYES CATOLICOS, 17",TOLEDO,TOLEDO,45002.0,CASTILLA LA MANCHA,,"JORGE PLAZA TERRES, JOAQUIN ZURERA RIBO",
1330,545-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SANTA ANA	,	FRANCISCANAS CLARISAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"LAS MONJAS, 25",MADRIDEJOS,TOLEDO,45710.0,CASTILLA LA MANCHA,,"MARIA ARRATE ALVAREZ RUIZ, MARIA DOLORES RODRIGUEZ GARCIA-PANZANO",
1307,528-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SANTA CATALINA DE SENA	,	DOMINICAS	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"OLMILLO, 1",OCAÑA,TOLEDO,45300.0,CASTILLA LA MANCHA,,MARIA ANTONIA HUETE GUZMAN,
1316,534-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SANTIAGO APOSTOL	,	COMENDADORAS DE SANTIAGO	,19811120,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"COBERTIZO DE SANTO DOMINGO EL REAL, 6",TOLEDO,TOLEDO,45002.0,CASTILLA LA MANCHA,,ISABEL ALONSO SANLLORENTE,FEDERACION DE MONASTERIOS DE LA ORDEN DE MONJAS COMENDADORAS DE SANTIAGO EN ESPAÑA
20524,7311-/3-SE/B,Sección Especial (Católicas),	CONVENTO DE SANTO DOMINGO DE SILOS (EL ANTIGUO)	,	CONGREGACION DE LA REGULAR OBSERVANCIA DE SAN BERNARDO O DE CASTILLA DE LA ORDEN CISTERCIENSE	,20090703,CASA,CATÓLICOS, ,CASTILLA LEON,"GARCILASO DE LA VEGA, 2",TOLEDO,TOLEDO,45002.0,CASTILLA LA MANCHA,,ANNU KUDIEREKA THOMAS,
1196,491-/0-SE/B,Sección Especial (Católicas),	CONVENTO DE SANTO DOMINGO EL REAL	,	DOMINICAS DE STO. DOMINGO EL REAL	,19810922,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"BUZONES, 5",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,,THERESIA NZULA NZIOKI,
4595,948-a/11-SE/B,Sección Especial (Católicas),	CONVENTO DEL ESPIRITU SANTO	,	HERMANOS DESCALZOS DE LA ORDEN DE LA BIENAVENTURADA VIRGEN MARIA DEL MONTE CARMELO (CARMELITAS DESCALZOS)	,19820512,CASA,CATÓLICOS, ,MADRID,"PLAZA CARMELITAS, 2",TOLEDO,TOLEDO,0.0,CASTILLA LA MANCHA,www.carmelitasdescalzosdetoledo.com,"RICARDO PLAZA HURTADO, LUIS MIGUEL SANCHEZ VICENTE",
