Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Galicia,A Coruna,Muxia,Muxia,Ermita Virgen del Pilar,Ermita,True,Parroquia de Santo Martiño de Ozón,False
Galicia,A Coruna,Muxia,Muxia,Montiño do medio,Matorral,False,Parroquia de Santa Leocadia de Frixe,False
Galicia,A Coruna,Muxia,Muxia,"Templo, atrio-Cementerio Parroquia y Casa fábrica","Templo, atrio-cementerio y casa fábrica",True,Parroquia de San Juan de Bardullas,False
Galicia,A Coruna,Muxia,Muxia,Temploy atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Tirso de Buiturón,False
Galicia,A Coruna,Muxia,Muxia,Campo Cruceiro,Campo Cruceiro,True,Parroquia de San Ciprián de Villastose,False
Galicia,A Coruna,Muxia,Muxia,"Templo, atrio-Cementerio Parroquial y Casa rectoral y huerta","Templo, atrio-cementerio, casa rectoral y huerta",True,Parroquia de San Ciprián de Villastose,False
Galicia,A Coruna,Muxia,Muxia,Templo y atrio-Cementerio Parroquial,Iglesario,True,Parroquia de San Félix de Caberta,False
Galicia,A Coruna,Muxia,Muxia,monte o Pinar,Pinar,False,Parroquia de Santa Mª de Morquintián,False
Galicia,A Coruna,Muxia,Muxia,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de Santa Mª de Morquintián,False
Galicia,A Coruna,Muxia,Muxia,Ermita y campo,Ermita,True,Parroquia de San Julián de Moraime,False
Galicia,A Coruna,Muxia,Muxia,Monte da Fraga,Pinar,False,Parroquia de San Julián de Moraime,False
Galicia,A Coruna,Outes,Outes,Santuario y atrio,Santuario,True,Iglesia parroquial de San Orente de Entines,False
Galicia,A Coruna,Outes,Outes,Horta D'Abaixo o Falcoeiro,Rústica,False,Iglesia parroquial de San Juan de Sabardes,False
Galicia,A Coruna,Outes,Outes,o Campo I,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,O Campo II,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Luañas I,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Luañas,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Baixo Prado Lourenza,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Pedra da Folga I,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Pedra da Folga II,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Onde cansa o carro I,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Onde cansa o carro II,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Cova de mariñan,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Bico de San Paio,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Fonte Santa I,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Fonte Santa II,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Pedra Miñata,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Fonte Santa de Abaixo,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Costa Vella,Rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Atrio Parroquial y Casa fábrica,Atrio parroquial y casa fabrica,True,,False
Galicia,A Coruna,Outes,Outes,Casa rectoral,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Ermita,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,atrio Ermita,Atrio ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Atrio Cementerio Parroquial y campo de las fiestas,Atrio-cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,atrio Ermita,Atrio ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Iglesario,Iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Palomar,Palomar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa fábrica,Casa de labranza,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Atrio Parroquial y aparcamiento,Atrio parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa rectoral,Casa de labranza,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Ermita,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Tras do Cementerio Nuevo,Parcela rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Tras do Cementerio Viejo,Prado y tojal,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Iglesario,Iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Iglesario,Iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Atrio Parroquial,Atrio parroqquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Atrio Cementerio,Atrio-cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Caasa Rectoral,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Ermita y atrio,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa fábrica,Casa fábrica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Iglesario,Iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,tras da Iglesia,Parcela rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Piñeiro II,Pastizal,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Piñeiro I,Parcela rústica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Iglesario,Iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa rectoral-salon Parroquial e Iglesario,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Garaje de la Rectoral,Garaje,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa rectoral,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa rectoral,Casa rectoral,True,,False
Galicia,A Coruna,Outes,Outes,Iglesario,Iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Ermita de Santa Lucia,Templo Parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa rectoral,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo y atrio-Cementerio,Templo y atrio-cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa de fábrica,Casa de fábrica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,atrio Parroquial,Atrio parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa rectoral nueva,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Casa fábrica,Casa fábrica,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Outes,Outes,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,terreo-Cementerio e iglesia Parroquial,Cementerio parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio-huerto rectoral,Atrio-huerto,True,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Monte Hulecia,Pinar,False,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,monte de la Ermita de monte toran II,Pinar,False,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,monte de la Ermita de monte toran I,Agrario,False,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Agro do cura,Agrario,False,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Monte Da Braña,Pinar,False,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio de la Ermita de nuestra señora de Castrobujan,Atrio de la ermita,True,Parroquia de San Juan de Calo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio-Cementerio Parroquial,Atrio-cementerio,True,Parroquia de San Juan de Calo,False
Galicia,A Coruna,Vimianzo,Vimianzo,As Piaxas-Carballeira,Agrario,False,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Monte da Braña,Agrario,False,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pallagueiras,Agrario,False,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Cucheiro,Agrario,False,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,A Fonte II,Agrario,False,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Iglesario,Iglesario,True,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Iglesario-Atrio-Cementerio Parroquial,Iglesario-atrio-cementerio,True,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Huerto de la Rectoral Nueva,Huerto,False,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Cementerio Parroquial y plaza de acceso al Cementerio,Cementerio parroquial,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio-Cementerio Parroquial,Atrio-cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita de San Fins,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Espiñeira,Agrario,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Huerto Rectoral,Huerto,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campo de las Fiestas,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Cuarteron,Labradío secano,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campo Redondo,Labradío secano,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Maceira I,Labradío secano,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Maceira II,Labradío secano,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,tras da Agua,Agrario,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Tras do Pio,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Estivada do cura,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Leira Longa,Prado,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Leira da Agra do Campo,Labradío secano,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pallagueira,Prado,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Leira da Costa,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Castros,Prado,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Casa rectoral e Iglesario,Casa rectoral e iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Tufions o costa do Rio,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pedra Lagarga III,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pedra Lagarga III,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pedra Lagarta I,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Tras da Iglesia,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pedreira,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Templo Parroquial,Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita de santa Mariña,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campanario,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Prado Grande,Pinar,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,As Laxes,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Casa Rectoral,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campanario,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campo del Cruceiro,Agrario,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campanario,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campanario,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Rozas o Picons,Pinar,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,A Coba,Pinar,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Rozas o Laja,Pinar,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pallagueira da Mina o Marco Patron,Pasto,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pallagueira da Mina o Marco Patron,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pallagueira da Mina o Marco Patron,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Chiruma,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Samarreda,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Agra de arriba,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Rego do Muiño,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Prado de Abella I,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campo do Cruceiro,Robleda,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campo do Cruceiro,Robleda,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita de San Jose,Ermita,True,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Rozas o Picons,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,A Coba,Pinar,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pallagueira da Mina o Marco Patron,Pinar,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Chiruma,Eucaliptus,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Samarreda,Pinar,False,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio-Cementerio Parroquial,Atrio-cementerio,True,Parroquia de San Miguel de Treos,False
Galicia,A Coruna,Vimianzo,Vimianzo,Pinar,Pinar,False,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita de Santa Elena,Ermita,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio-monte de San Bartolome,Atrio,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio de la Ermita de Santa Elena II,Atrio de la ermita,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita Virgen de la Peregrina,Ermita,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Templo Parroquial,Templo,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Templo Parroquial,Templo,True,Parroquia de Santa Baía de Tines,False
Galicia,A Coruna,Vimianzo,Vimianzo,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Vicente de Vimianzo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Alto da Lagoa o Cruz de Moreira II,Pinar,False,Parroquia de San Vicente de Vimianzo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Alto da Lagoa o Cruz de Moreira I,Pinar,False,Parroquia de San Vicente de Vimianzo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita de la virgen de monte Toran,Ermita,True,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Campanario de la Virgen de monte Toran,Campanario,True,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Casa rectoral,Casa rectoral,True,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Templo Parroquial,Templo,True,Parroquia de San Mamede de Bamiro,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio de la Ermita de Santa Elena I,Atrio de la ermita,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,atrio de la Ermita de la Peregrina,Atrio de la ermita,True,Parroquia de Santa María de Salto,False
Galicia,A Coruna,Vimianzo,Vimianzo,Casa rectoral,Casa rectoral,True,Parroquia de San Sebastián de Serramo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Atrio-Cementerio Parroquial,Atrio-cementerio,True,Parroquia de Santa Baía de Tines,False
Galicia,A Coruna,Vimianzo,Vimianzo,Fontenla,Pinar,False,Parroquia de San Martiño de Carantoña,False
Galicia,A Coruna,Vimianzo,Vimianzo,Templo Parroquial,Templo,True,Parroquia de San Juan de Calo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Ermita de nuestra señora de Catrobujan,Ermita,True,Parroquia de San Juan de Calo,False
Galicia,A Coruna,Vimianzo,Vimianzo,Templo Parroquial,Templo,True,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Vimianzo,Vimianzo,"Templo, antigua rectoral, salon y atrio Parroquial",Templo y anejos,True,Parroquia de San Vicente de Vimianzo,False
Galicia,A Coruna,Vimianzo,Vimianzo,atrio-Cementerio Parroquial y campo do Cruceiro,Atrio-cementerio,True,Parroquia de San Pedro de Berdoias,False
Galicia,A Coruna,Vimianzo,Vimianzo,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Martiño de Castrelo,False
Galicia,A Coruna,Zas,Zas,Iglesario,Iglesario,True,Parroquia de San Tirso de Muiño,False
Galicia,A Coruna,Zas,Zas,Prado do Cura,Prado,False,Parroquia de San Tirso de Muiño,False
Galicia,A Coruna,Zas,Zas,Campo de la Ermita de Santa Magdalena,Prado,False,Parroquia de San Tirso de Muiño,False
Galicia,A Coruna,Zas,Zas,Templo Parroquial y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Tirso de Muiño,False
Galicia,A Coruna,Zas,Zas,Ermita de San Pedro y atrio,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Ermita de San Roque y atrio,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Casa rectoral e Iglesario,Casa rectoral e iglesario,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Campo do Cruceiro,Labradío secano,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Agualada I,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Rego da Costa,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Agualada II,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Fonte Salgueiras II,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Fonte Salgueiras III,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Fonte Salgueiras IV,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Rego Traveso I,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Rego Traveso II,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Camposa Grande I,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Silvarosa I,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Silvarosa II,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Costa,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Lumian,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Fonte Salgueiras III,Matorral,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Zas,Zas,Casa rectoral,Casa rectoral,True,Parroquia de Santa María de Lamas,False
Galicia,A Coruna,Zas,Zas,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de Santa María de Lamas,False
Galicia,A Coruna,Zas,Zas,Iglesario o Campo da Rucheira,Iglesario,True,Parroquia de Santa María de Lamas,False
Galicia,A Coruna,Zas,Zas,Prilloeiro o Braña,Agrario,False,Parroquia de Santa María de Baio,False
Galicia,A Coruna,Zas,Zas,Leira das Cruces,Labradío secano,False,Parroquia de Santa María de Baio,False
Galicia,A Coruna,Zas,Zas,Campo do Rollo,Solar,False,Parroquia de Santa María de Baio,False
Galicia,A Coruna,Zas,Zas,Campo do Cruceiro,Labradío secano,False,Parroquia de Santa María de Baio,False
Galicia,A Coruna,Zas,Zas,"Templo nuevo, atrio, ruinas y finca de la Torre del Escudero",Templo y anejos,True,Parroquia de Santa María de Baio,False
Galicia,A Coruna,Zas,Zas,Templo-atrio Cementerio Parroquial,Templo y anejos,True,Parroquia de Santa María de Baio,False
Galicia,A Coruna,Zas,Zas,Casa rectoral e Iglesario,Casa rectoral e iglesario,True,Parroquia de Santa María de Gandara,False
Galicia,A Coruna,Zas,Zas,Templo-atrio-Cementerio Parroquial,Templo y anejos,True,Parroquia de Santa María de Gandara,False
Galicia,A Coruna,Zas,Zas,Solar 2,Solar,False,Parroquia de San Andrés de Zas,False
Galicia,A Coruna,Zas,Zas,Casa rectoral e Iglesario,Casa rectoral e iglesario,True,Parroquia de San Andrés de Zas,False
Galicia,A Coruna,Zas,Zas,Templo y Atrio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Andrés de Zas,False
Galicia,A Coruna,Zas,Zas,"Templo, Atrio-Cementerio Parroquial",Templo y atrio-cementerio,True,Parroquia de San Pedro de Vilar,False
Galicia,A Coruna,Zas,Zas,"Templo, Casa de fábrica y atrio-Cementerio Parroquial","Templo, casa de fábrica y atrio-cementerio",True,Parroquia de San Andrés de Castro,False
Galicia,A Coruna,Zas,Zas,Prado Novo,Matorral,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Prado dos pinos,Matorral,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Prado o chousa de Cornide,Robleda,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Prado Santo II,Pinar,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Prado do Santo I,Pinar,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Prado do Santo Froxan,Prado,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Campo do Picho,Solar,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Campo de la fiesta de San Jose,Solar,False,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Atrio de la Ermita de San Jose II,Atrio de la ermita,True,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Ermita de San Jose y atrio,Ermita,True,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Martiño de Meanos,False
Galicia,A Coruna,Zas,Zas,Campo da Casa de Fábrica,Suelo sin edificar,False,Parroquia de Santa Cecilia de Roma,False
Galicia,A Coruna,Zas,Zas,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de Santa Cecilia de Roma,False
Galicia,A Coruna,Zas,Zas,Salon Parroquial,Salón parroquial,True,Parroquia de San Pedro de Brandomil,False
Galicia,A Coruna,Zas,Zas,Templo y atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Pedro de Brandomil,False
Galicia,A Coruna,Zas,Zas,"Templo, Casa de fábrica y atrio-Cementerio Parroquial","Templo, casa de fábrica y atrio-cementerio",True,Parroquia de Santa María de Brandoñas,False
