Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Cantabria,Cantabria,Cabezon de Liebana,Cambarco,Sitio la Parra,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Cabezon de Liebana,Cambarco,Sitio Solaiglesia,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Cabezon de Liebana,Cambarco,Sitio de Roaos,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Cabezon de Liebana,Aniezo,Virgen,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Cabezon de Liebana,La Acebana 26,San Andres,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Cabezon de Liebana,Yebas,Sitio del Cementerio,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Santo Toribio,Lugar de Santo Toribio,Huerta,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Mieses,Lugar de Santo Toribio,Monasterio e Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Mieses,,Terreno alrededor Monaterio e Iglesia,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Mieses,,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,,,Casa parroquial,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pido 17,,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Turieno 79,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Turieno 134,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,Sitio de Pega la Horga,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio de Caldevilla,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio de Vao las Aguas,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio de Llongueras,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio del Avellaneo,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio de Hazas,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio de Hazas,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes 2,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Camaleno,Pembes,sitio de Enterria 1,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,Bº Araos 43,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,Bº Molina 110,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,Sagrado Corazón,Casa rectoral,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,San Esteban,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada,Santa Ana,Pastos,False,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Comillas,Plaza Generalísimo 1,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Comillas,Marzan,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Comillas,,Camarzán,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Comillas,,M.de Rubárcena,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Comillas,,Bº Trasvía 69,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Rubarcena,,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,,"Pº Estrada, 27",Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,,"C/ Peña, 5",Solar,False,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada 48,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Ruisenada 48,,Casa parroquial,True,Obispado de Santander,False
Cantabria,Cantabria,Comillas,Trasvia,Sitio de Linde Adelante,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Cades 88,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Cades 89,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Bielva,sitio en El Cuesto,Pastos,False,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Bielva,Justanansa,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Bielva,En Escollo,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Rabago 88,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Rabago 88,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Bielva 1,,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Bielva 2,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Casamaria,Bº Cabanzón 155,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Casamaria,Bª Cabanzón 155,Almacén,False,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Casamaria,Bº Casamaría 94,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Camijanes 40,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Camijanes 40,,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Camijanes 41,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Bº Bielva 25,,Iglesia,True,Parroquia de Bielva y Rábago,False
Cantabria,Cantabria,Herrerias,Cabanzon 82 A,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Herrerias,Cabanzon 82 B,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,Sobrelapena 60,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,Sobrelapena 60 A,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,La Fuente y Cires,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,La Fuente y Cires 55,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,La Fuente 18 B,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,Cires 55 A,,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,,al sitio de Cobatos,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,La Fuente y Cires,Nava,Campo procesional,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,La Fuente y Cires,Nava,Campo procesional,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,,Nava,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Lamason,,Rios Diseminado 13,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Lamason,,,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,La Hermida 46,,Casa rectoral,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,La Hermida,Collado de Osina,Pastos,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,La Hermida 67,Limbo,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,La Hermida,Caldas 7 Limbo,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,La Hermida,El Cuerne,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Linares,Navedo 26,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Linares,San Andrés,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Linares,SolaErmita,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Linares,Roza 30 Limbo,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,Piñeres 33 Limbo,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,La Rodilla,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,Santacile,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,La Mata,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,Correas,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,Soviña,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,Cicera 68,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,Pineres-Cicera,Riega del Hoyo,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Penarrubia,La Hermida,San Pelayo,Ermita,True,Parroquia de la Hermida,False
Cantabria,Cantabria,Rionansa,Puentenansa,sitio de la Iglesia,Iglesia,True,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Puentenansa,,Residencia parroquial,True,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Puentenansa,Mies de la Iglesia,Rústica,False,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Puentenansa,,Jardín,False,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Puentenansa,,Jardín,False,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Puentenansa,,Terreno urbano,False,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Puentenansa,Sagrado Corazón,Capilla,True,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Cabrojo,,Cementerio,True,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Cabrojo,Mies de la Iglesia,Cementerio,True,Parroquia de Fuentenansa-Cabrojo,False
Cantabria,Cantabria,Rionansa,Cosio,en la Vega de Rionansa,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Cosio,Sitio en Santibañas,Monte bajo,False,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Cosio,Bº Cosio 29,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Cosio,Bº Cosio 29,Salón parroquial,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Cosio,Bº Cosio 30,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Rozadio,Bº Cosio rozadío 5,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Celis,Bº Celis 56,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Celis,Celis-Riclones 33,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,Celis,Celis-Riclones 134,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Horcada,Monte bajo,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Horcada,Pastos,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Horcada,Monte bajo,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Horcada,Pastos,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Edillo,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Edillo,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Edillo,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Manguerra,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Ruedas,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Gandara,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Peñás,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Brañicio,Pastos,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Brañicio,Pastos,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Garabandal,Pastos,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,Mies de la Iglesia,Prado,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,San Sebastian de Garabandal 30,Iglesia,True,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,San Sebastián de Garabandal 130,Suelo sin edificar,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,Obeso,Lansar,Rústica,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Trancos,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Monte bajo,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Monte bajo,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Venera,Monte bajo,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Venera,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Venera,Pastos,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Hozalba,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Obeso 135,Prado,False,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Obeso 136,Iglesia,True,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,Rioseco 62,Cementerio,True,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,Obeso,,Ermita,True,Parroquia de Obeso,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal,,Suelo sin edificar,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Rionansa,San Sebastian de Garabandal 12,,Suelo sin edificar,False,Parroquia de San Sebastián de Garabandal,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº La Iglesia 13,Iglesia,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Liandres 4,Capilla,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bª La Concha 36,Capilla,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº de Pando 1,Capilla,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº Trasierra 2,,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº La Iglesia - Humilladero,Humilladero,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº La Iglesia - Humilladero,Humilladero,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº Sierra,Casa rectoral,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,al sitio Venta de Tramalón,Capilla,True,Parroquia de Ruilova,False
Cantabria,Cantabria,Ruiloba,Ruiloba,Bº Liandres,Capilla,True,Parroquia de Ruilova,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,al sitio de Oyambre,,False,Parroquia de San Vicente de la Barquera,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,al sitio de Las Calzadas,,False,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,al sitio delEembergue,,False,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,La Revilla,al sitio del Regato,Rústica,False,Parroquia de La Revilla,False
Cantabria,Cantabria,San Vicente de la Barquera,La Revilla,al sitio del Regato,Rústica,False,Parroquia de La Revilla,False
Cantabria,Cantabria,San Vicente de la Barquera,La Revilla,,Iglesia,True,Parroquia de La Revilla,False
Cantabria,Cantabria,San Vicente de la Barquera,La Revilla,,Capilla,True,Parroquia de La Revilla,False
Cantabria,Cantabria,San Vicente de la Barquera,Gandarilla,Gandarilla 45,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,Gandarilla,El Cogullo,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,Gandarilla,Gandarilla 45,Suelo sin edificar,False,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,Alta 24,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,Pº Barquera 16,Santuario,True,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,Bº La Acebosa 64,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,Bº Abaño 17 A,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,San Vicente,Bº Santillan 6,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,San Vicente de la Barquera,El Hortigal 7,al sitio de Santa Ana,Ermita,True,Parroquia de San Vicente de la Barquera,False
Cantabria,Cantabria,San Vicente de la Barquera,Abano,,Cementerio,True,Parroquia de San Vicente de la Barquera,False
Cantabria,Cantabria,Udias,,al sitio Fuente Sapo,,False,Parroquia de San Esteban,True
Cantabria,Cantabria,Udias,Bº La Virgen,al sitio de Santa Marina,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Udias,Bº La Virgen,al sitio de Santa Marina,Rústica,False,Obispado de Santander,False
Cantabria,Cantabria,Udias,Bº La Virgen 1055,,Solar urbano,False,Obispado de Santander,False
Cantabria,Cantabria,Udias,Bº La Virgen 1012,,Solar urbano,False,Obispado de Santander,False
Cantabria,Cantabria,Udias,Bº La Virgen 25,,Solar urbano,False,Obispado de Santander,False
Cantabria,Cantabria,Udias,Udias,Bº Pumalverde 1017,Suelo sin edificar,False,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Pumalverde 47 A,Iglesia,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Rodezas 21 a,Capilla,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Cobijón 11,Capilla,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Llano 15,Capilla,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Canales 12,Ermita,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Hayuela 71,Capilla,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Valoria 12,Ermita,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Udias,Bº Valoria 22,Ermita,True,Parroquia de Udías,False
Cantabria,Cantabria,Udias,Toporias,Toporias 40,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,,al sitio de La Regata,,False,Parroquia de Helgueras,False
Cantabria,Cantabria,Val de San Vicente,,al sitio de El Cementerio,Prado,False,50 % Obispado de Santander,True
Cantabria,Cantabria,Val de San Vicente,Abanillas,al sitio de La Resquebra,,False,Parroquia de Abanillas,False
Cantabria,Cantabria,Val de San Vicente,Pechon 174,,Solar urbano,False,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Unquera,Paraje de Llanos,Centro parroquial,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Unquera,Paraje de Llanos,Colegio y capilla,True,Obispado de Santander,True
Cantabria,Cantabria,Val de San Vicente,Prellezo 3,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Luey 33,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Prio 55,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Prio 56,,Suelo sin edificar,False,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Molleda 69,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Prio 73,,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Pechon 136,,Cobertizo,False,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Pechon 137,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Pesues 174,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Munorrodero 61,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Helgueras 20,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Helgueras y San Pedro de las Baheras,Bº San Pedro Hoyo 1,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Abanillas 36,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Portillo,Portillo abajo 1,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Serdio 16,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,San Pedro de las Baheras 16,,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Val de San Vicente,Portillo 1,,Cementerio,True,Parroquia de Portillo,False
Cantabria,Cantabria,Val de San Vicente,Abanillas 5,,Cementerio,True,Parroquia de Abanillas,False
Cantabria,Cantabria,Val de San Vicente,Prellezo,,Cementerio,True,Parroquia de Prellezo,False
Cantabria,Cantabria,Val de San Vicente,Pesues 18,,Cementerio,True,Parroquia de Pesués,False
Cantabria,Cantabria,Val de San Vicente,Helgueras,,Cementerio,True,Parroquia de Helgueras,False
Cantabria,Cantabria,Val de San Vicente,Luey 1,,Cementerio,True,Parroquia de Luey,False
Cantabria,Cantabria,Valdaliga,La Revilla,Bº del Coteru,,False,Obispado de Santander,True
Cantabria,Cantabria,Valdaliga,Caviedes 84,,Huerta y casa rectoral,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Caviedes 37,,Suelo sin edificar,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Caviedes 140,,Suelo sin edificar,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Vallines 2,,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Caviedes 141,,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Bº Roiz-Vega 31,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Las Llanas,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,El Longar,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,La Cerrada,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,El Pico,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,El pico,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Robregado,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,El Nozal,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Lluenga,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Pumar,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Casa El Prao,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,La Llosa,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,La Llosa,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Brañucas,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,La Marcena,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Ribiduco,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Meoria,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Prao Luengos,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Prao Luengos,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,La Herreria,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Las cruces,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Las cruces,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Llosona,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Prao Castro,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Bustriguado 3,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Movellán 37,Capilla,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,Roiz,Bustriguado 1,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,El Tejo,Santa Ana 381,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Riguero,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Arnicios,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Pical,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Hoya,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Cotera,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Tarreña,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Matanza,Prado,False,Obispado de Santander,False
Cantabria,Cantabria,Valdaliga,San Vicente del Monte,Matanza,Prado,False,Obispado de Santander,False
