comunidad_autonoma_codigo,codigo_ine,codigo_ine_completo,nombre_oficial,nombre_alternativo,nombre_cooficial,provincia_codigo,activo
07,40203,4020308,Torrecaballeros,Torrecaballeros,Torrecaballeros,40,True
07,40204,4020403,Torrecilla del Pinar,Torrecilla del Pinar,Torrecilla del Pinar,40,True
07,40205,4020506,Torreiglesias,Torreiglesias,Torreiglesias,40,True
07,40207,4020705,Trescasas,Trescasas,Trescasas,40,True
07,40208,4020801,Turégano,Turégano,Turégano,40,True
07,40210,4021008,Urueñas,Urueñas,Urueñas,40,True
07,40211,4021105,Valdeprados,Valdeprados,Valdeprados,40,True
07,40212,4021200,Valdevacas de Montejo,Valdevacas de Montejo,Valdevacas de Montejo,40,True
07,40213,4021306,Valdevacas y Guijar,Valdevacas y Guijar,Valdevacas y Guijar,40,True
07,40218,4021809,Valle de Tabladillo,Valle de Tabladillo,Valle de Tabladillo,40,True
07,40219,4021902,Vallelado,Vallelado,Vallelado,40,True
07,40220,4022006,Valleruela de Pedraza,Valleruela de Pedraza,Valleruela de Pedraza,40,True
07,40221,4022103,Valleruela de Sepúlveda,Valleruela de Sepúlveda,Valleruela de Sepúlveda,40,True
07,40214,4021401,Valseca,Valseca,Valseca,40,True
07,40215,4021504,Valtiendas,Valtiendas,Valtiendas,40,True
07,40216,4021607,Valverde del Majano,Valverde del Majano,Valverde del Majano,40,True
07,40222,4022208,Veganzones,Veganzones,Veganzones,40,True
07,40223,4022304,Vegas de Matute,Vegas de Matute,Vegas de Matute,40,True
07,40224,4022409,Ventosilla y Tejadilla,Ventosilla y Tejadilla,Ventosilla y Tejadilla,40,True
07,40225,4022502,Villacastín,Villacastín,Villacastín,40,True
07,40228,4022807,Villaverde de Íscar,Villaverde de Íscar,Villaverde de Íscar,40,True
07,40229,4022900,Villaverde de Montejo,Villaverde de Montejo,Villaverde de Montejo,40,True
07,40230,4023004,Villeguillo,Villeguillo,Villeguillo,40,True
07,40231,4023101,Yanguas de Eresma,Yanguas de Eresma,Yanguas de Eresma,40,True
07,40233,4023302,Zarzuela del Monte,Zarzuela del Monte,Zarzuela del Monte,40,True
07,40234,4023407,Zarzuela del Pinar,Zarzuela del Pinar,Zarzuela del Pinar,40,True
01,41001,4100106,Aguadulce,Aguadulce,Aguadulce,41,True
01,41002,4100201,Alanís,Alanís,Alanís,41,True
01,41003,4100307,Albaida del Aljarafe,Albaida del Aljarafe,Albaida del Aljarafe,41,True
01,41004,4100402,Alcalá de Guadaíra,Alcalá de Guadaíra,Alcalá de Guadaíra,41,True
01,41005,4100505,Alcalá del Río,Alcalá del Río,Alcalá del Río,41,True
01,41006,4100608,Alcolea del Río,Alcolea del Río,Alcolea del Río,41,True
01,41007,4100704,"Algaba, La","Algaba, La","Algaba, La",41,True
01,41008,4100800,Algámitas,Algámitas,Algámitas,41,True
01,41009,4100903,Almadén de la Plata,Almadén de la Plata,Almadén de la Plata,41,True
01,41010,4101007,Almensilla,Almensilla,Almensilla,41,True
01,41011,4101104,Arahal,Arahal,Arahal,41,True
01,41012,4101209,Aznalcázar,Aznalcázar,Aznalcázar,41,True
01,41013,4101305,Aznalcóllar,Aznalcóllar,Aznalcóllar,41,True
01,41014,4101400,Badolatosa,Badolatosa,Badolatosa,41,True
01,41015,4101503,Benacazón,Benacazón,Benacazón,41,True
01,41016,4101606,Bollullos de la Mitación,Bollullos de la Mitación,Bollullos de la Mitación,41,True
01,41017,4101702,Bormujos,Bormujos,Bormujos,41,True
01,41018,4101808,Brenes,Brenes,Brenes,41,True
01,41019,4101901,Burguillos,Burguillos,Burguillos,41,True
01,41020,4102005,"Cabezas de San Juan, Las","Cabezas de San Juan, Las","Cabezas de San Juan, Las",41,True
01,41021,4102102,Camas,Camas,Camas,41,True
01,41022,4102207,"Campana, La","Campana, La","Campana, La",41,True
01,41023,4102303,Cantillana,Cantillana,Cantillana,41,True
01,41901,4190107,Cañada Rosal,Cañada Rosal,Cañada Rosal,41,True
01,41024,4102408,Carmona,Carmona,Carmona,41,True
01,41025,4102501,Carrión de los Céspedes,Carrión de los Céspedes,Carrión de los Céspedes,41,True
01,41026,4102604,Casariche,Casariche,Casariche,41,True
01,41027,4102700,Castilblanco de los Arroyos,Castilblanco de los Arroyos,Castilblanco de los Arroyos,41,True
01,41028,4102806,Castilleja de Guzmán,Castilleja de Guzmán,Castilleja de Guzmán,41,True
01,41029,4102909,Castilleja de la Cuesta,Castilleja de la Cuesta,Castilleja de la Cuesta,41,True
01,41030,4103003,Castilleja del Campo,Castilleja del Campo,Castilleja del Campo,41,True
01,41031,4103100,"Castillo de las Guardas, El","Castillo de las Guardas, El","Castillo de las Guardas, El",41,True
01,41032,4103205,Cazalla de la Sierra,Cazalla de la Sierra,Cazalla de la Sierra,41,True
01,41033,4103301,Constantina,Constantina,Constantina,41,True
01,41034,4103406,Coria del Río,Coria del Río,Coria del Río,41,True
01,41035,4103509,Coripe,Coripe,Coripe,41,True
01,41036,4103602,"Coronil, El","Coronil, El","Coronil, El",41,True
01,41037,4103708,"Corrales, Los","Corrales, Los","Corrales, Los",41,True
01,41903,4190308,"Cuervo de Sevilla, El","Cuervo de Sevilla, El","Cuervo de Sevilla, El",41,True
01,41038,4103804,Dos Hermanas,Dos Hermanas,Dos Hermanas,41,True
01,41039,4103907,Écija,Écija,Écija,41,True
01,41040,4104001,Espartinas,Espartinas,Espartinas,41,True
01,41041,4104108,Estepa,Estepa,Estepa,41,True
01,41042,4104203,Fuentes de Andalucía,Fuentes de Andalucía,Fuentes de Andalucía,41,True
01,41043,4104309,"Garrobo, El","Garrobo, El","Garrobo, El",41,True
01,41044,4104404,Gelves,Gelves,Gelves,41,True
01,41045,4104507,Gerena,Gerena,Gerena,41,True
01,41046,4104600,Gilena,Gilena,Gilena,41,True
01,41047,4104706,Gines,Gines,Gines,41,True
01,41048,4104802,Guadalcanal,Guadalcanal,Guadalcanal,41,True
01,41049,4104905,Guillena,Guillena,Guillena,41,True
01,41050,4105008,Herrera,Herrera,Herrera,41,True
01,41051,4105105,Huévar del Aljarafe,Huévar del Aljarafe,Huévar del Aljarafe,41,True
01,41902,4190202,Isla Mayor,Isla Mayor,Isla Mayor,41,True
01,41052,4105200,Lantejuela,Lantejuela,Lantejuela,41,True
01,41053,4105306,Lebrija,Lebrija,Lebrija,41,True
01,41054,4105401,Lora de Estepa,Lora de Estepa,Lora de Estepa,41,True
01,41055,4105504,Lora del Río,Lora del Río,Lora del Río,41,True
01,41056,4105607,"Luisiana, La","Luisiana, La","Luisiana, La",41,True
01,41057,4105703,"Madroño, El","Madroño, El","Madroño, El",41,True
01,41058,4105809,Mairena del Alcor,Mairena del Alcor,Mairena del Alcor,41,True
01,41059,4105902,Mairena del Aljarafe,Mairena del Aljarafe,Mairena del Aljarafe,41,True
01,41060,4106006,Marchena,Marchena,Marchena,41,True
01,41061,4106103,Marinaleda,Marinaleda,Marinaleda,41,True
01,41062,4106208,Martín de la Jara,Martín de la Jara,Martín de la Jara,41,True
01,41063,4106304,"Molares, Los","Molares, Los","Molares, Los",41,True
01,41064,4106409,Montellano,Montellano,Montellano,41,True
01,41065,4106502,Morón de la Frontera,Morón de la Frontera,Morón de la Frontera,41,True
01,41066,4106605,"Navas de la Concepción, Las","Navas de la Concepción, Las","Navas de la Concepción, Las",41,True
01,41067,4106701,Olivares,Olivares,Olivares,41,True
01,41068,4106807,Osuna,Osuna,Osuna,41,True
01,41069,4106900,"Palacios y Villafranca, Los","Palacios y Villafranca, Los","Palacios y Villafranca, Los",41,True
01,41904,4190403,"Palmar de Troya, El","Palmar de Troya, El","Palmar de Troya, El",41,True
01,41070,4107004,Palomares del Río,Palomares del Río,Palomares del Río,41,True
01,41071,4107101,Paradas,Paradas,Paradas,41,True
01,41072,4107206,Pedrera,Pedrera,Pedrera,41,True
01,41073,4107302,"Pedroso, El","Pedroso, El","Pedroso, El",41,True
01,41074,4107407,Peñaflor,Peñaflor,Peñaflor,41,True
01,41075,4107500,Pilas,Pilas,Pilas,41,True
01,41076,4107603,Pruna,Pruna,Pruna,41,True
01,41077,4107709,"Puebla de Cazalla, La","Puebla de Cazalla, La","Puebla de Cazalla, La",41,True
01,41078,4107805,"Puebla de los Infantes, La","Puebla de los Infantes, La","Puebla de los Infantes, La",41,True
01,41079,4107908,"Puebla del Río, La","Puebla del Río, La","Puebla del Río, La",41,True
01,41080,4108002,"Real de la Jara, El","Real de la Jara, El","Real de la Jara, El",41,True
01,41081,4108109,"Rinconada, La","Rinconada, La","Rinconada, La",41,True
01,41082,4108204,"Roda de Andalucía, La","Roda de Andalucía, La","Roda de Andalucía, La",41,True
01,41083,4108300,"Ronquillo, El","Ronquillo, El","Ronquillo, El",41,True
01,41084,4108405,"Rubio, El","Rubio, El","Rubio, El",41,True
01,41085,4108508,Salteras,Salteras,Salteras,41,True
01,41086,4108601,San Juan de Aznalfarache,San Juan de Aznalfarache,San Juan de Aznalfarache,41,True
01,41088,4108803,San Nicolás del Puerto,San Nicolás del Puerto,San Nicolás del Puerto,41,True
01,41087,4108707,Sanlúcar la Mayor,Sanlúcar la Mayor,Sanlúcar la Mayor,41,True
01,41089,4108906,Santiponce,Santiponce,Santiponce,41,True
01,41090,4109000,"Saucejo, El","Saucejo, El","Saucejo, El",41,True
01,41091,4109107,Sevilla,Sevilla,Sevilla,41,True
01,41092,4109202,Tocina,Tocina,Tocina,41,True
01,41093,4109308,Tomares,Tomares,Tomares,41,True
01,41094,4109403,Umbrete,Umbrete,Umbrete,41,True
01,41095,4109506,Utrera,Utrera,Utrera,41,True
01,41096,4109609,Valencina de la Concepción,Valencina de la Concepción,Valencina de la Concepción,41,True
01,41097,4109705,Villamanrique de la Condesa,Villamanrique de la Condesa,Villamanrique de la Condesa,41,True
01,41100,4110008,Villanueva de San Juan,Villanueva de San Juan,Villanueva de San Juan,41,True
01,41098,4109801,Villanueva del Ariscal,Villanueva del Ariscal,Villanueva del Ariscal,41,True
01,41099,4109904,Villanueva del Río y Minas,Villanueva del Río y Minas,Villanueva del Río y Minas,41,True
01,41101,4110105,Villaverde del Río,Villaverde del Río,Villaverde del Río,41,True
01,41102,4110200,"Viso del Alcor, El","Viso del Alcor, El","Viso del Alcor, El",41,True
07,42001,4200101,Abejar,Abejar,Abejar,42,True
07,42003,4200302,Adradas,Adradas,Adradas,42,True
07,42004,4200407,Ágreda,Ágreda,Ágreda,42,True
07,42006,4200603,Alconaba,Alconaba,Alconaba,42,True
07,42007,4200709,Alcubilla de Avellaneda,Alcubilla de Avellaneda,Alcubilla de Avellaneda,42,True
07,42008,4200805,Alcubilla de las Peñas,Alcubilla de las Peñas,Alcubilla de las Peñas,42,True
07,42009,4200908,Aldealafuente,Aldealafuente,Aldealafuente,42,True
07,42010,4201002,Aldealices,Aldealices,Aldealices,42,True
07,42011,4201109,Aldealpozo,Aldealpozo,Aldealpozo,42,True
07,42012,4201204,Aldealseñor,Aldealseñor,Aldealseñor,42,True
07,42013,4201300,Aldehuela de Periáñez,Aldehuela de Periáñez,Aldehuela de Periáñez,42,True
07,42014,4201405,"Aldehuelas, Las","Aldehuelas, Las","Aldehuelas, Las",42,True
07,42015,4201508,Alentisque,Alentisque,Alentisque,42,True
07,42016,4201601,Aliud,Aliud,Aliud,42,True
07,42017,4201707,Almajano,Almajano,Almajano,42,True
07,42018,4201803,Almaluez,Almaluez,Almaluez,42,True
07,42019,4201906,Almarza,Almarza,Almarza,42,True
07,42020,4202000,Almazán,Almazán,Almazán,42,True
07,42021,4202107,Almazul,Almazul,Almazul,42,True
07,42022,4202202,Almenar de Soria,Almenar de Soria,Almenar de Soria,42,True
07,42023,4202308,Alpanseque,Alpanseque,Alpanseque,42,True
07,42024,4202403,Arancón,Arancón,Arancón,42,True
07,42025,4202506,Arcos de Jalón,Arcos de Jalón,Arcos de Jalón,42,True
07,42026,4202609,Arenillas,Arenillas,Arenillas,42,True
07,42027,4202705,Arévalo de la Sierra,Arévalo de la Sierra,Arévalo de la Sierra,42,True
07,42028,4202801,Ausejo de la Sierra,Ausejo de la Sierra,Ausejo de la Sierra,42,True
07,42029,4202904,Baraona,Baraona,Baraona,42,True
07,42030,4203008,Barca,Barca,Barca,42,True
07,42031,4203105,Barcones,Barcones,Barcones,42,True
07,42032,4203200,Bayubas de Abajo,Bayubas de Abajo,Bayubas de Abajo,42,True
07,42033,4203306,Bayubas de Arriba,Bayubas de Arriba,Bayubas de Arriba,42,True
07,42034,4203401,Beratón,Beratón,Beratón,42,True
07,42035,4203504,Berlanga de Duero,Berlanga de Duero,Berlanga de Duero,42,True
07,42036,4203607,Blacos,Blacos,Blacos,42,True
07,42037,4203703,Bliecos,Bliecos,Bliecos,42,True
07,42038,4203809,Borjabad,Borjabad,Borjabad,42,True
07,42039,4203902,Borobia,Borobia,Borobia,42,True
07,42041,4204103,Buberos,Buberos,Buberos,42,True
07,42042,4204208,Buitrago,Buitrago,Buitrago,42,True
07,42043,4204304,Burgo de Osma-Ciudad de Osma,Burgo de Osma,Ciudad de Osma,42,True
07,42044,4204409,Cabrejas del Campo,Cabrejas del Campo,Cabrejas del Campo,42,True
07,42045,4204502,Cabrejas del Pinar,Cabrejas del Pinar,Cabrejas del Pinar,42,True
07,42046,4204605,Calatañazor,Calatañazor,Calatañazor,42,True
07,42048,4204807,Caltojar,Caltojar,Caltojar,42,True
07,42049,4204900,Candilichera,Candilichera,Candilichera,42,True
07,42050,4205003,Cañamaque,Cañamaque,Cañamaque,42,True
07,42051,4205100,Carabantes,Carabantes,Carabantes,42,True
07,42052,4205205,Caracena,Caracena,Caracena,42,True
07,42053,4205301,Carrascosa de Abajo,Carrascosa de Abajo,Carrascosa de Abajo,42,True
07,42054,4205406,Carrascosa de la Sierra,Carrascosa de la Sierra,Carrascosa de la Sierra,42,True
07,42055,4205509,Casarejos,Casarejos,Casarejos,42,True
07,42056,4205602,Castilfrío de la Sierra,Castilfrío de la Sierra,Castilfrío de la Sierra,42,True
07,42058,4205804,Castillejo de Robledo,Castillejo de Robledo,Castillejo de Robledo,42,True
07,42057,4205708,Castilruiz,Castilruiz,Castilruiz,42,True
07,42059,4205907,Centenera de Andaluz,Centenera de Andaluz,Centenera de Andaluz,42,True
07,42060,4206001,Cerbón,Cerbón,Cerbón,42,True
07,42061,4206108,Cidones,Cidones,Cidones,42,True
07,42062,4206203,Cigudosa,Cigudosa,Cigudosa,42,True
07,42063,4206309,Cihuela,Cihuela,Cihuela,42,True
07,42064,4206404,Ciria,Ciria,Ciria,42,True
07,42065,4206507,Cirujales del Río,Cirujales del Río,Cirujales del Río,42,True
07,42068,4206802,Coscurita,Coscurita,Coscurita,42,True
07,42069,4206905,Covaleda,Covaleda,Covaleda,42,True
07,42070,4207009,Cubilla,Cubilla,Cubilla,42,True
07,42071,4207106,Cubo de la Solana,Cubo de la Solana,Cubo de la Solana,42,True
07,42073,4207307,Cueva de Ágreda,Cueva de Ágreda,Cueva de Ágreda,42,True
07,42075,4207505,Dévanos,Dévanos,Dévanos,42,True
07,42076,4207608,Deza,Deza,Deza,42,True
07,42078,4207800,Duruelo de la Sierra,Duruelo de la Sierra,Duruelo de la Sierra,42,True
07,42079,4207903,Escobosa de Almazán,Escobosa de Almazán,Escobosa de Almazán,42,True
07,42080,4208007,Espeja de San Marcelino,Espeja de San Marcelino,Espeja de San Marcelino,42,True
07,42081,4208104,Espejón,Espejón,Espejón,42,True
07,42082,4208209,Estepa de San Juan,Estepa de San Juan,Estepa de San Juan,42,True
07,42083,4208305,Frechilla de Almazán,Frechilla de Almazán,Frechilla de Almazán,42,True
07,42084,4208400,Fresno de Caracena,Fresno de Caracena,Fresno de Caracena,42,True
07,42085,4208503,Fuentearmegil,Fuentearmegil,Fuentearmegil,42,True
07,42086,4208606,Fuentecambrón,Fuentecambrón,Fuentecambrón,42,True
07,42087,4208702,Fuentecantos,Fuentecantos,Fuentecantos,42,True
07,42088,4208808,Fuentelmonge,Fuentelmonge,Fuentelmonge,42,True
07,42089,4208901,Fuentelsaz de Soria,Fuentelsaz de Soria,Fuentelsaz de Soria,42,True
07,42090,4209005,Fuentepinilla,Fuentepinilla,Fuentepinilla,42,True
07,42092,4209207,Fuentes de Magaña,Fuentes de Magaña,Fuentes de Magaña,42,True
07,42093,4209303,Fuentestrún,Fuentestrún,Fuentestrún,42,True
07,42094,4209408,Garray,Garray,Garray,42,True
07,42095,4209501,Golmayo,Golmayo,Golmayo,42,True
07,42096,4209604,Gómara,Gómara,Gómara,42,True
07,42097,4209700,Gormaz,Gormaz,Gormaz,42,True
07,42098,4209806,Herrera de Soria,Herrera de Soria,Herrera de Soria,42,True
07,42100,4210003,Hinojosa del Campo,Hinojosa del Campo,Hinojosa del Campo,42,True
07,42103,4210301,Langa de Duero,Langa de Duero,Langa de Duero,42,True
07,42105,4210509,Liceras,Liceras,Liceras,42,True
07,42106,4210602,"Losilla, La","Losilla, La","Losilla, La",42,True
07,42107,4210708,Magaña,Magaña,Magaña,42,True
07,42108,4210804,Maján,Maján,Maján,42,True
07,42110,4211001,Matalebreras,Matalebreras,Matalebreras,42,True
07,42111,4211108,Matamala de Almazán,Matamala de Almazán,Matamala de Almazán,42,True
07,42113,4211309,Medinaceli,Medinaceli,Medinaceli,42,True
07,42115,4211507,Miño de Medinaceli,Miño de Medinaceli,Miño de Medinaceli,42,True
07,42116,4211600,Miño de San Esteban,Miño de San Esteban,Miño de San Esteban,42,True
07,42117,4211706,Molinos de Duero,Molinos de Duero,Molinos de Duero,42,True
07,42118,4211802,Momblona,Momblona,Momblona,42,True
07,42119,4211905,Monteagudo de las Vicarías,Monteagudo de las Vicarías,Monteagudo de las Vicarías,42,True
07,42120,4212009,Montejo de Tiermes,Montejo de Tiermes,Montejo de Tiermes,42,True
07,42121,4212106,Montenegro de Cameros,Montenegro de Cameros,Montenegro de Cameros,42,True
07,42123,4212307,Morón de Almazán,Morón de Almazán,Morón de Almazán,42,True
07,42124,4212402,Muriel de la Fuente,Muriel de la Fuente,Muriel de la Fuente,42,True
07,42125,4212505,Muriel Viejo,Muriel Viejo,Muriel Viejo,42,True
07,42127,4212704,Nafría de Ucero,Nafría de Ucero,Nafría de Ucero,42,True
07,42128,4212800,Narros,Narros,Narros,42,True
07,42129,4212903,Navaleno,Navaleno,Navaleno,42,True
07,42130,4213007,Nepas,Nepas,Nepas,42,True
07,42131,4213104,Nolay,Nolay,Nolay,42,True
07,42132,4213209,Noviercas,Noviercas,Noviercas,42,True
07,42134,4213400,Ólvega,Ólvega,Ólvega,42,True
07,42135,4213503,Oncala,Oncala,Oncala,42,True
07,42139,4213901,Pinilla del Campo,Pinilla del Campo,Pinilla del Campo,42,True
07,42140,4214005,Portillo de Soria,Portillo de Soria,Portillo de Soria,42,True
07,42141,4214102,"Póveda de Soria, La","Póveda de Soria, La","Póveda de Soria, La",42,True
07,42142,4214207,Pozalmuro,Pozalmuro,Pozalmuro,42,True
07,42144,4214408,Quintana Redonda,Quintana Redonda,Quintana Redonda,42,True
07,42145,4214501,Quintanas de Gormaz,Quintanas de Gormaz,Quintanas de Gormaz,42,True
07,42148,4214806,Quiñonería,Quiñonería,Quiñonería,42,True
07,42149,4214909,"Rábanos, Los","Rábanos, Los","Rábanos, Los",42,True
07,42151,4215109,Rebollar,Rebollar,Rebollar,42,True
07,42152,4215204,Recuerda,Recuerda,Recuerda,42,True
07,42153,4215300,Rello,Rello,Rello,42,True
07,42154,4215405,Renieblas,Renieblas,Renieblas,42,True
07,42155,4215508,Retortillo de Soria,Retortillo de Soria,Retortillo de Soria,42,True
07,42156,4215601,Reznos,Reznos,Reznos,42,True
07,42157,4215707,"Riba de Escalote, La","Riba de Escalote, La","Riba de Escalote, La",42,True
07,42158,4215803,Rioseco de Soria,Rioseco de Soria,Rioseco de Soria,42,True
07,42159,4215906,Rollamienta,Rollamienta,Rollamienta,42,True
07,42160,4216000,"Royo, El","Royo, El","Royo, El",42,True
07,42161,4216107,Salduero,Salduero,Salduero,42,True
07,42162,4216202,San Esteban de Gormaz,San Esteban de Gormaz,San Esteban de Gormaz,42,True
07,42163,4216308,San Felices,San Felices,San Felices,42,True
07,42164,4216403,San Leonardo de Yagüe,San Leonardo de Yagüe,San Leonardo de Yagüe,42,True
07,42165,4216506,San Pedro Manrique,San Pedro Manrique,San Pedro Manrique,42,True
07,42166,4216609,Santa Cruz de Yanguas,Santa Cruz de Yanguas,Santa Cruz de Yanguas,42,True
07,42167,4216705,Santa María de Huerta,Santa María de Huerta,Santa María de Huerta,42,True
07,42168,4216801,Santa María de las Hoyas,Santa María de las Hoyas,Santa María de las Hoyas,42,True
07,42171,4217105,Serón de Nágima,Serón de Nágima,Serón de Nágima,42,True
07,42172,4217200,Soliedra,Soliedra,Soliedra,42,True
07,42173,4217306,Soria,Soria,Soria,42,True
07,42174,4217401,Sotillo del Rincón,Sotillo del Rincón,Sotillo del Rincón,42,True
07,42175,4217504,Suellacabras,Suellacabras,Suellacabras,42,True
07,42176,4217607,Tajahuerce,Tajahuerce,Tajahuerce,42,True
07,42177,4217703,Tajueco,Tajueco,Tajueco,42,True
07,42178,4217809,Talveila,Talveila,Talveila,42,True
07,42181,4218103,Tardelcuende,Tardelcuende,Tardelcuende,42,True
07,42182,4218208,Taroda,Taroda,Taroda,42,True
07,42183,4218304,Tejado,Tejado,Tejado,42,True
07,42184,4218409,Torlengua,Torlengua,Torlengua,42,True
07,42185,4218502,Torreblacos,Torreblacos,Torreblacos,42,True
07,42187,4218701,Torrubia de Soria,Torrubia de Soria,Torrubia de Soria,42,True
07,42188,4218807,Trévago,Trévago,Trévago,42,True
07,42189,4218900,Ucero,Ucero,Ucero,42,True
07,42190,4219004,Vadillo,Vadillo,Vadillo,42,True
07,42191,4219101,Valdeavellano de Tera,Valdeavellano de Tera,Valdeavellano de Tera,42,True
07,42192,4219206,Valdegeña,Valdegeña,Valdegeña,42,True
07,42193,4219302,Valdelagua del Cerro,Valdelagua del Cerro,Valdelagua del Cerro,42,True
07,42194,4219407,Valdemaluque,Valdemaluque,Valdemaluque,42,True
07,42195,4219500,Valdenebro,Valdenebro,Valdenebro,42,True
07,42196,4219603,Valdeprado,Valdeprado,Valdeprado,42,True
07,42197,4219709,Valderrodilla,Valderrodilla,Valderrodilla,42,True
07,42198,4219805,Valtajeros,Valtajeros,Valtajeros,42,True
07,42200,4220002,Velamazán,Velamazán,Velamazán,42,True
07,42201,4220109,Velilla de la Sierra,Velilla de la Sierra,Velilla de la Sierra,42,True
07,42202,4220204,Velilla de los Ajos,Velilla de los Ajos,Velilla de los Ajos,42,True
07,42204,4220405,Viana de Duero,Viana de Duero,Viana de Duero,42,True
07,42205,4220508,Villaciervos,Villaciervos,Villaciervos,42,True
07,42206,4220601,Villanueva de Gormaz,Villanueva de Gormaz,Villanueva de Gormaz,42,True
07,42207,4220707,Villar del Ala,Villar del Ala,Villar del Ala,42,True
07,42208,4220803,Villar del Campo,Villar del Campo,Villar del Campo,42,True
07,42209,4220906,Villar del Río,Villar del Río,Villar del Río,42,True
07,42211,4221107,"Villares de Soria, Los","Villares de Soria, Los","Villares de Soria, Los",42,True
07,42212,4221202,Villasayas,Villasayas,Villasayas,42,True
07,42213,4221308,Villaseca de Arciel,Villaseca de Arciel,Villaseca de Arciel,42,True
07,42215,4221506,Vinuesa,Vinuesa,Vinuesa,42,True
07,42216,4221609,Vizmanos,Vizmanos,Vizmanos,42,True
07,42217,4221705,Vozmediano,Vozmediano,Vozmediano,42,True
07,42218,4221801,Yanguas,Yanguas,Yanguas,42,True
07,42219,4221904,Yelo,Yelo,Yelo,42,True
09,43001,4300107,Aiguamúrcia,Aiguamúrcia,Aiguamúrcia,43,True
09,43002,4300202,Albinyana,Albinyana,Albinyana,43,True
09,43003,4300308,"Albiol, L'","Albiol, L'","Albiol, L'",43,True
09,43004,4300403,Alcanar,Alcanar,Alcanar,43,True
09,43005,4300506,Alcover,Alcover,Alcover,43,True
09,43904,4390404,"Aldea, L'","Aldea, L'","Aldea, L'",43,True
09,43006,4300609,Aldover,Aldover,Aldover,43,True
09,43007,4300705,"Aleixar, L'","Aleixar, L'","Aleixar, L'",43,True
09,43008,4300801,Alfara de Carles,Alfara de Carles,Alfara de Carles,43,True
09,43009,4300904,Alforja,Alforja,Alforja,43,True
09,43010,4301008,Alió,Alió,Alió,43,True
09,43011,4301105,Almoster,Almoster,Almoster,43,True
09,43012,4301200,Altafulla,Altafulla,Altafulla,43,True
09,43013,4301306,"Ametlla de Mar, L'","Ametlla de Mar, L'","Ametlla de Mar, L'",43,True
09,43906,4390600,"Ampolla, L'","Ampolla, L'","Ampolla, L'",43,True
09,43014,4301401,Amposta,Amposta,Amposta,43,True
09,43016,4301607,"Arboç, L'","Arboç, L'","Arboç, L'",43,True
09,43015,4301504,Arbolí,Arbolí,Arbolí,43,True
09,43017,4301703,"Argentera, L'","Argentera, L'","Argentera, L'",43,True
09,43018,4301809,Arnes,Arnes,Arnes,43,True
09,43019,4301902,Ascó,Ascó,Ascó,43,True
09,43020,4302006,Banyeres del Penedès,Banyeres del Penedès,Banyeres del Penedès,43,True
09,43021,4302103,Barberà de la Conca,Barberà de la Conca,Barberà de la Conca,43,True
09,43022,4302208,Batea,Batea,Batea,43,True
09,43023,4302304,Bellmunt del Priorat,Bellmunt del Priorat,Bellmunt del Priorat,43,True
09,43024,4302409,Bellvei,Bellvei,Bellvei,43,True
09,43025,4302502,Benifallet,Benifallet,Benifallet,43,True
09,43026,4302605,Benissanet,Benissanet,Benissanet,43,True
09,43027,4302701,"Bisbal de Montsant, La","Bisbal de Montsant, La","Bisbal de Montsant, La",43,True
09,43028,4302807,"Bisbal del Penedès, La","Bisbal del Penedès, La","Bisbal del Penedès, La",43,True
09,43029,4302900,Blancafort,Blancafort,Blancafort,43,True
09,43030,4303004,Bonastre,Bonastre,Bonastre,43,True
09,43031,4303101,"Borges del Camp, Les","Borges del Camp, Les","Borges del Camp, Les",43,True
09,43032,4303206,Bot,Bot,Bot,43,True
09,43033,4303302,Botarell,Botarell,Botarell,43,True
09,43034,4303407,Bràfim,Bràfim,Bràfim,43,True
09,43035,4303500,Cabacés,Cabacés,Cabacés,43,True
09,43036,4303603,Cabra del Camp,Cabra del Camp,Cabra del Camp,43,True
09,43037,4303709,Calafell,Calafell,Calafell,43,True
09,43903,4390309,Camarles,Camarles,Camarles,43,True
09,43038,4303805,Cambrils,Cambrils,Cambrils,43,True
09,43907,4390706,"Canonja, La","Canonja, La","Canonja, La",43,True
09,43039,4303908,Capafonts,Capafonts,Capafonts,43,True
09,43040,4304002,Capçanes,Capçanes,Capçanes,43,True
09,43041,4304109,Caseres,Caseres,Caseres,43,True
09,43042,4304204,Castellvell del Camp,Castellvell del Camp,Castellvell del Camp,43,True
09,43043,4304300,"Catllar, El","Catllar, El","Catllar, El",43,True
09,43045,4304508,Colldejou,Colldejou,Colldejou,43,True
09,43046,4304601,Conesa,Conesa,Conesa,43,True
09,43047,4304707,Constantí,Constantí,Constantí,43,True
09,43048,4304803,Corbera d'Ebre,Corbera d'Ebre,Corbera d'Ebre,43,True
09,43049,4304906,Cornudella de Montsant,Cornudella de Montsant,Cornudella de Montsant,43,True
09,43050,4305009,Creixell,Creixell,Creixell,43,True
09,43051,4305106,Cunit,Cunit,Cunit,43,True
09,43901,4390108,Deltebre,Deltebre,Deltebre,43,True
09,43053,4305307,Duesaigües,Duesaigües,Duesaigües,43,True
09,43054,4305402,"Espluga de Francolí, L'","Espluga de Francolí, L'","Espluga de Francolí, L'",43,True
09,43055,4305505,Falset,Falset,Falset,43,True
09,43056,4305608,"Fatarella, La","Fatarella, La","Fatarella, La",43,True
09,43057,4305704,"Febró, La","Febró, La","Febró, La",43,True
